#{"t_start": 1779963529.9798062, "env_id": "None"}
r,l,t
-8229.799,3599,687.889392
137.55907,3599,1371.914577
1510.311203,3599,2056.433151
191.450249,3599,2744.194478
437.094643,3599,3432.520318
-1270.692119,3599,4120.250067
1350.729922,3599,4807.547955
1968.7207,3599,5495.915425
-1390.067532,3599,6183.104987
-2552.636576,3599,6869.871364
-648.702714,3599,7556.199751
2836.896361,3599,8242.771034
3368.06753,3599,8928.638871
2804.536787,3599,9615.485079
1649.085203,3599,10302.612867
2647.991193,3599,10992.16869
2069.286041,3599,11680.897277
2268.900076,3599,12369.788925
2831.600026,3599,13058.754619
3349.442048,3599,13744.09367
3241.649171,3599,14432.337027
-310.639393,3599,15121.83477
2369.811305,3599,15809.939774
3393.14016,3599,16497.736792
2873.57152,3599,17187.128991
3441.489637,3599,17876.879692
2374.859681,3599,18564.127695
2768.760879,3599,19252.917987
3363.51702,3599,19943.584869
3353.120881,3599,20631.819405
3492.461841,3599,21320.279779
3453.619931,3599,22009.923789
3479.251495,3599,22700.55231
3329.76522,3599,23391.467154
3325.496939,3599,24082.498227
3410.853897,3599,24772.164972
3220.797473,3599,25464.292165
2518.662431,3599,26154.723701
3422.632429,3599,26844.581568
3313.134106,3599,27535.115686
2569.261859,3599,28225.324296
3223.106522,3599,28912.629218
3158.239631,3599,29600.021092
3444.19667,3599,30288.008614
3092.375508,3599,30975.56822
3463.604874,3599,31663.623584
3458.218219,3599,32352.914248
3499.345718,3599,33042.289712
3449.30849,3599,33731.940501
3421.32459,3599,34419.692801
3390.130515,3599,35109.150135
3281.805863,3599,35796.273803
3320.190636,3599,36485.735604
2999.639647,3599,37173.209439
3434.243151,3599,37862.652789
