speed_actual,speed_target,soc,ice_torque,nox,co,fuel,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc
0.0,0.0,0.7,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0
2.0338683,0.0,0.7011634,-2.091657,-2.7066024e-05,-2.1146887e-05,0.0,False,0.0,307.35546875,0.0
2.9125407,0.0,0.6994572,-5.4526563,5.5591292e-05,-0.00042840367,0.0,False,0.0,121.3338623046875,16.931564331054688
3.2814033,0.0,0.6989967,36.99751,0.003218658,0.0034327998,29.156415939331055,True,1207.51416015625,105.261474609375,54.249168395996094
2.837255,0.0,0.6985666,25.591316,0.00022588336,0.0040280786,0.0,False,0.0,91.27288818359375,0.0
2.0106947,0.0,0.69802845,7.2135096,0.0030934627,0.0059590912,0.0,False,0.0,73.66268920898438,0.0
1.3096995,0.0,0.69825906,0.2257225,1.2403595e-05,0.002370557,0.0,False,0.0,-8.246978759765625,0.0
0.83499146,0.0,0.69856304,1.2499396,0.00085235987,0.0017017868,0.0,False,0.0,106.0623779296875,0.0
0.6402725,0.0,0.69878024,0.39937776,0.00015229135,0.00070613576,0.0,False,0.0,102.11962890625,0.0
0.86913,0.0,0.69881594,0.5852035,0.00028820118,0.0006475338,0.0,False,0.0,188.77801513671875,0.0
1.3485291,0.0,0.6988472,0.28314254,1.580184e-05,0.0004175465,0.0,False,0.0,143.4254150390625,0.0
1.8454616,0.0,0.6989517,0.28769502,7.236263e-06,0.0004046433,0.0,False,0.0,97.1534423828125,0.0
2.1644466,0.0,0.6990945,0.175223,-7.925907e-05,0.0003349452,0.0,False,0.0,29.072479248046875,0.0
2.279383,0.0,0.6992274,0.15077174,-8.455633e-05,0.000314321,0.0,False,0.0,-6.367706298828125,0.0
2.2021534,0.0,0.69934285,0.10264024,-0.00010846399,0.00027241552,0.0,False,0.0,-19.4847412109375,0.0
2.0210638,0.0,0.69942695,0.082704775,-0.00011094271,0.0002413971,0.0,False,0.0,-7.390869140625,0.0
1.9089787,0.0,0.6994796,0.05874916,-0.000118558775,0.00020548025,0.0,False,0.0,16.9549560546875,0.0
1.9512864,0.0,0.6995042,0.043329462,-0.000120058,0.00017492479,0.0,False,0.0,33.108245849609375,0.0
2.0425675,0.0,0.69951516,0.027597694,-0.00012229684,0.00014586275,0.0,False,0.0,28.317169189453125,0.0
2.0769486,0.0,0.69951683,0.015115078,-0.00012225687,0.00012084789,0.0,False,0.0,17.128814697265625,0.0
2.0525796,0.0,0.69950324,0.003660441,-0.00012193703,9.8401724e-05,0.0,False,0.0,13.3153076171875,0.0
2.0113945,0.0,0.69947404,-0.005793305,-0.000120737655,7.8808e-05,0.0,False,0.0,17.117919921875,0.0
1.9830068,0.0,0.6994337,-0.013907005,-0.0001192984,6.142454e-05,0.0,False,0.0,23.046661376953125,0.0
1.9732786,0.0038231,0.69938725,-0.020607235,-0.000117539304,4.6146808e-05,0.0,False,0.0,27.2470703125,0.0
1.977294,0.28411,0.69933903,-0.026279481,-0.000115700255,3.2646254e-05,0.0,False,0.0,29.709075927734375,0.0
2.181436,0.88804,0.69929475,-0.031015534,-0.00011374126,2.08034e-05,0.0,False,0.0,88.1295166015625,0.0
2.7779784,1.85,0.69925505,-0.03509074,-0.000111742294,1.0424102e-05,0.0,False,0.0,180.38385009765625,0.0
3.8244164,3.2641,0.6992253,-0.038615245,-0.00010966337,1.3739503e-06,0.0,False,0.0,267.17669677734375,0.0
5.2231393,5.0431,0.69921243,-0.04171754,-0.000107564454,-6.4963956e-06,0.0,False,0.0,335.90142822265625,0.0
6.761112,7.0873,0.69920665,-0.044415988,-0.00010544555,-1.330641e-05,0.0,False,0.0,379.10107421875,0.0
8.327875,9.1319,0.69920254,-0.04680237,-0.00010334663,-1.9205436e-05,0.0,False,0.0,416.53021240234375,0.0
9.842578,10.929,0.69921714,-0.04893176,-0.000101247715,-2.4268144e-05,0.0,False,0.0,421.0,0.0
11.357346,12.667,0.69921196,-0.050804153,-9.91488e-05,-2.8628943e-05,0.0,False,0.0,421.0,0.0
12.956445,14.503,0.699139,-0.052474618,-9.7069875e-05,-3.23177e-05,0.0,False,0.0,421.0,0.0
14.704841,16.459,0.6989641,-0.05396152,-9.507091e-05,-3.548376e-05,0.0,False,0.0,421.0,0.0
16.602253,18.392,0.69871384,-0.055191424,-9.307194e-05,-3.812712e-05,0.0,False,0.0,421.0,0.0
18.589321,20.25,0.6984649,-0.05640297,-9.1112954e-05,-4.0367257e-05,0.0,False,0.0,413.43798828125,0.0
20.61727,22.03,0.6982474,-0.05737588,-8.919394e-05,-4.2234038e-05,0.0,False,0.0,390.29803466796875,0.0
22.667862,23.73,0.69803214,-0.05823865,-8.73349e-05,-4.3742395e-05,0.0,False,0.0,363.71173095703125,0.0
24.685196,25.36,0.6977973,-0.05904635,-8.551584e-05,-4.4996872e-05,0.0,False,0.0,334.79437255859375,0.0
26.618465,26.727,0.6975401,-0.059707195,-8.375675e-05,-4.5997465e-05,0.0,False,0.0,307.0772705078125,0.0
28.40233,27.471,0.6972759,-0.060276255,-8.207762e-05,-4.6774046e-05,0.0,False,0.0,272.9110107421875,0.0
29.945272,27.88,0.6970249,-0.060808603,-8.0418475e-05,-4.738635e-05,0.0,False,0.0,216.3848876953125,0.0
31.251003,28.114,0.6967949,-0.06123081,-7.8839286e-05,-4.7819445e-05,0.0,False,0.0,156.2701416015625,0.0
32.324,28.299,0.6966079,-0.0616163,-7.730009e-05,-4.8103197e-05,0.0,False,0.0,101.03289794921875,0.0
33.15315,28.503,0.6964921,-0.061928365,-7.580086e-05,-4.8282407e-05,0.0,False,0.0,57.276153564453125,0.0
33.710323,28.711,0.6964739,-0.062167004,-7.438159e-05,-4.8357077e-05,0.0,False,0.0,28.142120361328125,0.0
33.965683,28.915,0.69655335,-0.062405642,-7.302229e-05,-4.8342143e-05,0.0,False,0.0,12.78570556640625,0.0
33.953045,29.247,0.6966385,-0.062570855,-7.172296e-05,-4.825254e-05,0.0,False,0.0,11.114288330078125,0.0
33.848717,29.844,0.6965656,-0.062717706,-7.0443624e-05,-4.811813e-05,0.0,False,0.0,27.703399658203125,0.0
33.87304,30.54,0.69637686,-0.06279113,-6.9224254e-05,-4.790905e-05,0.0,False,0.0,61.9017333984375,0.0
34.096203,31.172,0.6962304,-0.062882915,-6.808484e-05,-4.7670103e-05,0.0,False,0.0,95.5673828125,0.0
34.45977,31.877,0.6961232,-0.06290127,-6.698541e-05,-4.738635e-05,0.0,False,0.0,116.5343017578125,0.0
34.91568,32.792,0.6960035,-0.06293799,-6.592595e-05,-4.7072732e-05,0.0,False,0.0,134.2144775390625,0.0
35.465347,33.861,0.6958514,-0.06293799,-6.490648e-05,-4.6759113e-05,0.0,False,0.0,157.64984130859375,0.0
36.114426,35.03,0.6956645,-0.062864564,-6.396697e-05,-4.640069e-05,0.0,False,0.0,183.63946533203125,0.0
36.856792,36.25,0.6954453,-0.06280949,-6.3047446e-05,-4.604227e-05,0.0,False,0.0,208.91656494140625,0.0
37.672966,37.478,0.69519985,-0.062736064,-6.21679e-05,-4.5668912e-05,0.0,False,0.0,231.272216796875,0.0
38.536777,38.678,0.69493866,-0.06264428,-6.1328334e-05,-4.5295557e-05,0.0,False,0.0,249.718505859375,0.0
39.42759,39.839,0.6946727,-0.06253414,-6.0548733e-05,-4.490727e-05,0.0,False,0.0,264.099853515625,0.0
