#{"t_start": 1778542202.1505873, "env_id": "None"}
r,l,t
-1464.085664,3599,996.958
-1471.895398,3599,1976.085742
2325.655101,3599,2962.607048
1365.855198,3599,3942.181846
819.120702,3599,4914.669742
2124.129938,3599,5903.698991
954.431514,3599,6964.637921
2508.293016,3599,7920.800004
947.501025,3599,8832.398127
2087.995055,3599,9754.546247
3165.952068,3599,10676.450824
2829.605614,3599,11593.306014
2047.257366,3599,12513.449864
2860.645832,3599,13514.817939
3080.124211,3599,14440.610395
2997.156657,3599,15358.472652
2636.223976,3599,16276.813709
2855.529542,3599,17199.262487
-219.731876,3599,18144.828269
2011.031294,3599,19073.853923
3174.552502,3599,20075.286465
2351.465289,3599,21007.026413
2580.230434,3599,21931.185375
2789.973365,3599,22869.190447
3163.33921,3599,23788.715923
1908.052189,3599,24722.023967
2644.058059,3599,25657.809815
3267.138058,3599,26683.374938
2105.962636,3599,27615.266583
2440.895611,3599,28529.209818
2643.737711,3599,29456.887959
2973.098842,3599,30383.205983
2526.845848,3599,31301.00175
3087.291838,3599,32221.222856
1567.434608,3599,33226.583196
3197.421027,3599,34151.189504
2067.946838,3599,35070.930892
3234.871925,3599,35981.926513
2715.603226,3599,36895.268791
516.062953,3599,37822.662021
3248.546785,3599,38740.723815
2481.404651,3599,39750.035831
2384.92983,3599,40668.582
3308.207221,3599,41587.620285
3261.229521,3599,42498.677912
3285.649115,3599,43411.525097
2992.764068,3599,44323.493692
2489.608491,3599,45243.601743
3068.267729,3599,46252.675812
2874.63176,3599,47183.479928
3032.206747,3599,48109.26124
3179.972139,3599,49027.470109
2638.518212,3599,49949.778042
3206.500978,3599,50870.831496
3079.913949,3599,51785.71878
