#{"t_start": 1777069193.642093, "env_id": "None"}
r,l,t
-55.094993,3599,1178.299218
2569.083386,3599,2480.512885
3183.270446,3599,3805.499444
3421.954664,3599,5146.64412
3457.227793,3599,6467.843928
3327.693212,3599,7781.483004
3460.328094,3599,9094.765099
3296.005796,3599,10407.930495
3377.290222,3599,11685.617563
3395.642041,3599,12964.224567
3402.140742,3599,14252.036868
3281.264518,3599,15535.355755
3231.694421,3599,16834.091707
3350.440315,3599,18133.025216
3432.277431,3599,19354.131216
3393.336049,3599,20451.148984
3343.801754,3599,21544.645042
3322.22838,3599,22645.920721
3439.563254,3599,23746.824866
3411.545598,3599,24855.350835
3412.261111,3599,25952.98447
3379.068074,3599,27063.518281
3352.313409,3599,28169.979821
3335.284425,3599,29275.884507
2891.652495,3599,30399.191151
3475.860253,3599,31505.514843
3491.402593,3599,32614.522916
3417.377557,3599,33711.343184
3440.819733,3599,34822.643172
3388.699693,3599,35923.207258
3462.598443,3599,37033.239646
3372.315588,3599,38146.115218
3325.283645,3599,39262.867347
3459.67746,3599,40376.053006
3328.458864,3599,41507.13215
3361.683029,3599,42616.201692
3443.985092,3599,43736.807077
3348.357794,3599,44860.207234
3449.184642,3599,45966.903221
3388.455535,3599,47089.387266
3219.871473,3599,48205.42943
3356.21739,3599,49324.274857
3446.164695,3599,50449.247857
3468.292216,3599,51573.188553
3467.892642,3599,52701.515794
3487.624057,3599,53826.107255
3460.37547,3599,54946.925238
3441.361192,3599,56066.836623
3479.856255,3599,57188.309183
3459.221306,3599,58316.19031
3454.616998,3599,59445.608971
3461.470185,3599,60561.38312
3301.898807,3599,61693.559803
3323.238315,3599,62823.851716
3375.616635,3599,63941.562026
