#{"t_start": 1778190013.012323, "env_id": "None"}
r,l,t
982.32803,3599,797.735392
2819.535852,3599,1594.126908
3169.121378,3599,2386.76004
1240.374936,3599,3181.061355
3122.139584,3599,3972.390818
333.195526,3599,4768.318962
3393.132133,3599,5559.174979
2790.270687,3599,6349.591099
2229.521333,3599,7142.547005
3298.246774,3599,7930.910986
3447.50407,3599,8722.808444
2974.398148,3599,9516.123949
2680.397153,3599,10303.450954
2826.57551,3599,11092.614959
1772.206458,3599,11884.962647
3489.732337,3599,12673.441702
3505.70855,3599,13462.422216
3296.656987,3599,14256.259927
3246.734749,3599,15052.48309
2994.399325,3599,15841.071257
3184.694093,3599,16635.122978
2614.020798,3599,17427.676121
3500.950736,3599,18222.498823
3396.352347,3599,19014.518986
3039.16859,3599,19807.92784
3511.286863,3599,20602.030484
3350.692769,3599,21348.614918
3212.809648,3599,22078.529962
3455.017196,3599,22808.65357
3419.824526,3599,23536.802944
3390.002688,3599,24262.869798
3384.503162,3599,25022.768974
3377.375091,3599,25750.252405
3460.015462,3599,26478.886048
3502.145594,3599,27205.411906
3394.338418,3599,27933.853915
3488.227184,3599,28666.305292
3448.400221,3599,29392.835372
2790.712145,3599,30122.896346
3467.016077,3599,30851.638535
3450.458626,3599,31581.058826
3402.275626,3599,32310.88209
3461.088871,3599,33041.938852
3469.221369,3599,33768.788873
3436.854223,3599,34501.10602
3207.92269,3599,35229.206158
3414.763666,3599,35958.408212
3505.474818,3599,36683.502863
3509.3986,3599,37413.646292
3308.629467,3599,38143.364339
3465.674821,3599,38869.802869
3415.555847,3599,39601.486901
3459.531535,3599,40334.920844
3372.483749,3599,41065.51523
3526.218028,3599,41798.579641
3079.204235,3599,42524.803903
3153.643864,3599,43259.518792
3467.76775,3599,43992.598807
3390.358503,3599,44726.086003
3410.125295,3599,45454.331546
3419.365988,3599,46180.554959
3476.345946,3599,46910.732248
3155.837818,3599,47638.958843
3409.884876,3599,48368.201609
3285.589636,3599,49115.046922
3459.044314,3599,49861.198968
3386.058638,3599,50606.741898
3384.743231,3599,51348.131897
3473.026858,3599,52089.949861
3493.390669,3599,52830.510905
3217.476846,3599,53572.726903
3325.215613,3599,54316.32929
3430.635597,3599,55061.502852
3309.003002,3599,55802.635289
3348.834266,3599,56544.22688
3342.470498,3599,57288.8349
3341.873646,3599,58031.214912
3224.623893,3599,58776.310016
3006.757766,3599,59520.982921
3072.329581,3599,60263.931991
3264.19269,3599,61008.332342
3127.722943,3599,61754.054104
3459.164904,3599,62497.854848
3464.508181,3599,63238.461587
2821.862449,3599,63980.954607
3288.941303,3599,64727.006174
3346.638914,3599,65473.167533
3452.099681,3599,66219.178502
3280.27206,3599,66968.128417
3168.095555,3599,67713.174938
3225.258494,3599,68455.161934
3523.354241,3599,69196.923402
3463.944369,3599,69938.86851
3428.833531,3599,70680.185878
3310.312714,3599,71417.95709
3436.236292,3599,72147.623213
3441.204924,3599,72877.406971
3346.512306,3599,73607.820374
3357.573473,3599,74346.402295
3319.058873,3599,75078.593986
3469.699667,3599,75810.914824
3452.480185,3599,76545.402744
3476.24447,3599,77274.072834
3388.621568,3599,78001.989114
3435.019695,3599,78732.597744
3404.646757,3599,79466.198831
3360.662559,3599,80200.362851
3049.591332,3599,80936.122864
3516.424311,3599,81663.557995
3261.15777,3599,82395.626746
3388.6808,3599,83125.248813
3532.796073,3599,83857.0269
3356.443836,3599,84582.798849
3408.998258,3599,85313.567945
3442.112388,3599,86043.78259
3485.311051,3599,86774.128454
3509.702538,3599,87504.419886
3495.609039,3599,88232.532384
3374.572967,3599,88965.096985
3464.962756,3599,89693.533556
3425.073363,3599,90422.89306
3405.358686,3599,91155.260411
3448.31263,3599,91887.735003
3436.2926,3599,92612.971801
3488.940779,3599,93344.659845
3440.194507,3599,94076.815068
3491.693769,3599,94805.380426
3466.823406,3599,95533.899916
3486.597221,3599,96263.782896
3281.561998,3599,96989.575942
3400.926766,3599,97720.627855
3265.01867,3599,98449.876843
3351.402168,3599,99183.982469
3303.414156,3599,99921.792058
3266.355537,3599,100659.105828
3338.267413,3599,101398.131517
3225.344264,3599,102134.962973
3209.956961,3599,102864.069527
