#{"t_start": 1777396543.1516306, "env_id": "None"}
r,l,t
513.318533,3599,271.979412
959.97593,3599,817.323756
1955.800295,3599,1361.229923
-38.515163,3599,1909.322462
2215.144396,3599,2458.408653
3320.849317,3599,3009.480041
3390.516288,3599,3559.72442
3391.28674,3599,4110.591331
3392.991971,3599,4661.882787
3315.302161,3599,5211.619353
3319.759613,3599,5761.081878
3387.217714,3599,6312.131285
3353.955957,3599,6864.595822
3387.873856,3599,7412.486687
3458.275173,3599,7964.387093
3385.702936,3599,8515.079702
3404.840015,3599,9068.723382
3359.137019,3599,9706.640235
3382.700292,3599,10251.887394
3412.868838,3599,10802.260371
3383.720553,3599,11352.783583
3344.335032,3599,11904.191648
3331.275373,3599,12449.891372
3377.648104,3599,12998.287269
3376.227212,3599,13542.592777
3358.968809,3599,14089.435427
3384.264025,3599,14637.233218
3391.061155,3599,15186.13535
3383.168073,3599,15736.327456
3396.732789,3599,16290.188318
3386.465997,3599,16839.950073
2760.563014,3599,17389.758678
3335.437418,3599,17934.699402
3378.013755,3599,18484.74836
3374.769247,3599,19121.608286
3400.193817,3599,19669.856555
3376.988323,3599,20222.276525
3390.010543,3599,20770.003674
3263.674443,3599,21319.019415
3439.556381,3599,21867.671656
3319.339066,3599,22419.299374
3235.964607,3599,22969.112106
3322.619309,3599,23520.870983
3322.454438,3599,24071.764174
3359.276957,3599,24626.476518
3395.8362,3599,25178.615418
3429.593012,3599,25731.087353
3375.492968,3599,26282.780625
3386.141318,3599,26837.524313
3287.637733,3599,27388.385699
3351.782282,3599,27938.515858
3252.55437,3599,28488.567046
3301.546728,3599,29121.331397
3365.18385,3599,29669.752131
3325.105984,3599,30220.312466
3382.673384,3599,30768.375403
3369.142076,3599,31319.479419
3384.70977,3599,31871.095373
3358.513065,3599,32426.420834
3348.751441,3599,32976.371333
3325.023989,3599,33532.524026
3329.439098,3599,34082.059624
3414.774606,3599,34633.967459
3419.458235,3599,35189.045498
3365.872086,3599,35744.008796
3247.516725,3599,36297.55138
3231.059223,3599,36850.616933
3381.02862,3599,37400.861973
3327.970754,3599,37958.623766
3412.947899,3599,38595.975353
3429.42824,3599,39146.136083
3334.98775,3599,39704.630355
3405.78614,3599,40265.7642
3364.038039,3599,40844.595932
3372.168643,3599,41400.141404
3372.786112,3599,41953.447364
3369.344391,3599,42506.127778
3387.960169,3599,43059.068253
3404.53383,3599,43611.207414
3396.440892,3599,44164.572486
3312.62426,3599,44718.166126
3142.508629,3599,45278.129637
3310.059907,3599,45834.640026
3382.367422,3599,46389.840703
3349.737637,3599,46941.80857
3350.091289,3599,47497.371359
3160.519576,3599,48140.533164
3373.873343,3599,48694.674139
3359.466176,3599,49247.977013
3426.28065,3599,49802.384388
3202.433559,3599,50359.048261
3326.795362,3599,50909.870008
3238.663379,3599,51468.13434
3330.187009,3599,52025.863433
3382.899585,3599,52580.259363
3365.882576,3599,53132.455761
3447.799808,3599,53687.205932
3346.502907,3599,54247.13537
3323.605833,3599,54798.643157
3290.154818,3599,55352.469588
3273.240481,3599,55910.168299
3182.73569,3599,56547.192728
3315.375857,3599,57255.675142
3355.042123,3599,57968.388432
3327.117713,3599,58797.556696
3346.777689,3599,59508.617512
3359.483742,3599,60221.055356
3309.320573,3599,60850.11667
3304.693943,3599,61465.907463
3346.580156,3599,62079.799976
3365.746094,3599,62696.416306
3389.776846,3599,63311.776608
3472.751918,3599,63927.991514
3413.365304,3599,64546.539557
3397.185594,3599,65165.099513
3471.784403,3599,65783.723824
3416.752438,3599,66398.896677
3414.305432,3599,67013.843523
3463.979354,3599,67627.267427
3473.061265,3599,68244.063066
3443.520884,3599,68858.943512
3451.818906,3599,69559.978979
3396.143599,3599,70171.307171
3425.212018,3599,70784.548759
3425.991494,3599,71400.379263
3438.187616,3599,72013.164335
3487.678954,3599,72625.560168
3438.160898,3599,73246.176633
3421.061751,3599,73863.907863
3446.492808,3599,74479.071675
3428.027864,3599,75092.171316
3448.716456,3599,75708.824509
3421.443121,3599,76323.452323
3419.958382,3599,76943.581732
3445.093995,3599,77561.752661
3418.756016,3599,78180.056112
3448.248946,3599,78796.45191
3437.384328,3599,79415.55543
