#{"t_start": 1778190013.016425, "env_id": "None"}
r,l,t
-298.62785,3599,796.092298
-223.503609,3599,1587.868251
697.005707,3599,2381.896164
1868.234753,3599,3172.544408
1502.327268,3599,3965.946828
2457.046071,3599,4755.398924
919.751511,3599,5547.366331
391.691212,3599,6337.217081
1594.740766,3599,7127.664027
739.925964,3599,7918.672909
749.642921,3599,8712.825214
1243.458098,3599,9505.319935
314.204942,3599,10293.738867
1499.200876,3599,11087.71979
2297.043265,3599,11877.586275
1201.77007,3599,12666.006851
2704.958851,3599,13458.035848
3032.385648,3599,14243.377212
1225.803131,3599,15031.531875
3157.734562,3599,15823.250936
3013.503191,3599,16614.150901
2619.826095,3599,17405.791548
2763.043717,3599,18195.324197
3019.742101,3599,18985.51312
2495.895125,3599,19778.418866
2293.623562,3599,20566.766849
3171.362788,3599,21326.226754
2834.735858,3599,22050.898804
2628.418815,3599,22778.403743
2205.862606,3599,23506.977707
2862.4724,3599,24240.438839
2758.509153,3599,25003.935436
2532.722264,3599,25732.859427
2588.063247,3599,26465.531234
2526.114094,3599,27193.605419
2578.923817,3599,27923.229753
2194.407082,3599,28655.927909
2813.810152,3599,29381.063744
2555.19586,3599,30111.727709
2328.793474,3599,30842.210665
2764.136276,3599,31573.019295
1272.812927,3599,32301.558757
3085.15215,3599,33038.416578
3302.643263,3599,33768.034764
2989.43785,3599,34496.154765
2406.419143,3599,35225.560324
3000.295697,3599,35959.674471
2917.719631,3599,36692.232464
2404.814619,3599,37423.91532
2858.84131,3599,38152.782703
2881.764024,3599,38884.970528
1345.022954,3599,39616.340054
2745.061747,3599,40345.023097
1905.30107,3599,41072.930805
2253.32412,3599,41801.622133
3244.517553,3599,42531.382864
2616.196112,3599,43256.725071
2414.711765,3599,43985.250714
2207.662556,3599,44717.36002
3022.705009,3599,45450.153558
3010.873845,3599,46179.355729
2686.453235,3599,46906.0985
2475.588186,3599,47640.631803
3142.273424,3599,48369.986843
2345.859781,3599,49113.841645
2989.386325,3599,49856.676624
2458.371249,3599,50602.346864
2652.253625,3599,51344.258818
2553.909592,3599,52085.664937
2641.184625,3599,52830.652065
3184.796701,3599,53577.667759
2441.302019,3599,54318.247606
2957.201689,3599,55060.430983
3068.336993,3599,55803.086762
3123.103865,3599,56548.192861
3110.491989,3599,57292.486804
3002.636436,3599,58038.195779
2970.388689,3599,58782.303716
3138.520304,3599,59525.079662
2563.151451,3599,60265.011575
1265.173013,3599,61008.763915
2947.486447,3599,61751.198878
3043.748525,3599,62499.663759
2543.795266,3599,63245.058772
2917.540589,3599,63989.272738
3165.491333,3599,64733.674789
2540.640589,3599,65475.88442
3094.30176,3599,66225.943296
2639.60328,3599,66972.46383
2527.422998,3599,67722.70698
2092.730421,3599,68467.058836
2752.808145,3599,69210.555431
2812.118596,3599,69959.499644
1783.968696,3599,70702.371908
2774.618944,3599,71440.914855
3104.110868,3599,72168.600324
2977.091182,3599,72898.407879
2900.385885,3599,73627.625887
2325.563537,3599,74357.791503
2757.366657,3599,75091.089803
3149.412575,3599,75825.787931
1675.37825,3599,76561.217771
2988.819902,3599,77289.887691
3040.169094,3599,78021.185639
2959.439145,3599,78754.949497
2706.139107,3599,79485.063108
2659.526773,3599,80217.739688
1711.896778,3599,80952.222013
2836.888008,3599,81685.247983
2796.913758,3599,82417.004982
3039.421285,3599,83148.165247
2697.123885,3599,83878.534828
3049.011726,3599,84607.602818
2082.374996,3599,85336.828421
2064.935614,3599,86069.542781
3123.273951,3599,86801.8818
2860.944298,3599,87532.191992
3346.725488,3599,88261.786816
3158.223516,3599,88992.474817
3232.92351,3599,89718.405919
2689.714637,3599,90446.235989
2920.560978,3599,91174.826832
3046.302315,3599,91902.050772
1783.08786,3599,92629.196375
3023.001531,3599,93359.746755
3223.929658,3599,94091.90058
2784.342976,3599,94821.250798
2122.064721,3599,95554.972707
3110.30928,3599,96284.288422
2814.1081,3599,97015.679693
3081.194023,3599,97744.366843
3187.355456,3599,98473.494959
3321.266022,3599,99200.907465
2963.545225,3599,99929.251195
3306.75312,3599,100664.272202
2478.902631,3599,101403.612811
2550.14181,3599,102143.17933
2564.509293,3599,102878.925491
