#{"t_start": 1772472138.8413389, "env_id": "None"}
r,l,t
-4369.387006,3600,6.340088
-4361.131681,3600,12.828983
-4366.472466,3600,17.519163
-4338.052938,3600,22.1507
-4303.449749,3600,26.316978
-4246.845451,3600,32.821448
-4221.329094,3600,39.147493
-4194.208936,3600,44.271895
-4133.325857,3600,48.902654
-4173.988205,3600,53.393304
-4104.183303,3600,59.493251
-4037.144398,3600,65.115028
-3966.708385,3600,70.424455
-4015.401972,3600,75.749041
-3904.375034,3600,81.258094
-3866.447314,3600,86.475298
-3830.490486,3600,91.288506
-3743.441385,3600,96.559521
-3649.165771,3600,101.181758
-3560.664276,3600,105.639778
-3501.653794,3600,110.274436
-3429.728286,3600,115.02165
-3505.024716,3600,120.299656
-3322.413809,3600,126.529507
-3437.61301,3600,131.447312
-3279.545446,3600,136.042412
-3113.347196,3600,141.956528
-3140.796502,3600,146.184694
-3068.267347,3600,150.570478
-3323.562118,3600,156.1927
-3318.799093,3600,160.668845
-3341.284157,3600,165.062439
-3049.865459,3600,169.20621
-2830.070405,3600,173.759629
-2778.139094,3600,177.959289
-2870.011926,3600,182.30306
-2812.368453,3600,186.540384
-2848.301031,3600,192.259461
-2926.962165,3600,196.8579
-3039.796239,3600,201.0531
-2714.84423,3600,205.387293
-2730.803072,3600,209.657315
-2704.93692,3600,213.937781
-2867.151638,3600,220.903858
-3033.817885,3600,226.56018
-2897.606645,3600,230.905796
-2875.122838,3600,235.481764
-2675.059453,3600,239.710213
-2715.624523,3600,245.763025
-2657.236229,3600,250.395259
-2641.630175,3600,254.709671
-2689.117592,3600,259.080442
-2741.400673,3600,263.276143
-2682.800504,3600,267.546701
-2686.683745,3600,271.700142
-2783.304977,3600,276.116428
-2780.771005,3600,280.40193
-2666.493756,3600,284.90414
-2693.109734,3600,289.459807
-2610.53705,3600,293.913861
-2612.486659,3600,299.889482
-2683.291814,3600,304.077272
-2678.956537,3600,308.403722
-2703.869452,3600,314.047031
-2600.021044,3600,319.671091
-2679.368578,3600,324.256997
-2477.469458,3600,328.684875
-2502.328435,3600,333.048576
-2627.227082,3600,337.474772
-2571.604041,3600,341.830908
-2546.898754,3600,346.131731
-2490.828501,3600,350.52648
-2363.6374,3600,354.928179
-2461.777512,3600,360.180012
-2581.082231,3600,366.140684
-2434.567792,3600,370.832361
-2256.645647,3600,376.363622
-2356.657058,3600,381.186422
-2370.970204,3600,385.284972
-2117.346084,3600,389.714223
-2068.294434,3600,394.243893
-1914.471367,3600,400.661998
-1907.359987,3600,405.725056
-1910.525987,3600,410.87223
-1941.100733,3600,415.319427
-1875.344651,3600,419.903933
-1699.840548,3600,426.682287
-1629.24121,3600,430.90535
-1640.627063,3600,435.286037
-1550.240436,3600,439.96805
-1458.076512,3600,444.623764
-1499.22674,3600,451.662919
-1471.907462,3600,456.302463
-1475.597795,3600,460.858916
-1429.3442,3600,465.642095
-1361.366399,3600,471.337163
-1364.11348,3600,476.689863
-1416.793058,3600,482.711409
-1399.251791,3600,487.598279
-1383.330542,3600,491.827079
-1369.999408,3600,496.232334
-1322.31683,3600,500.53107
-1335.012564,3600,506.506631
-1330.214476,3600,511.2114
-1294.545657,3600,515.800868
-1328.160173,3600,520.208213
-1292.437432,3600,524.980833
-1236.651385,3600,531.062653
-1229.144364,3600,535.604406
-1251.086058,3600,540.141793
-1251.415091,3600,544.667774
