#{"t_start": 1772922605.2954865, "env_id": "None"}
r,l,t
-2112.810368,3600,17.266911
-2030.546295,3600,23.801862
-4888.087413,3600,34.63789
-284.189952,3600,49.084491
-2794.91851,3600,63.56721
-4654.579894,3600,78.113421
-4669.147265,3600,92.623223
-3769.1951,3600,107.075608
-3162.345706,3600,121.589919
-3402.207746,3600,136.131256
-1947.121832,3600,150.857542
-1051.683564,3600,165.411687
-1718.385617,3600,179.91449
-4687.579804,3600,194.523606
-4418.254193,3600,209.077933
-4412.711718,3600,223.743045
-1899.125352,3600,238.344149
-3752.349047,3600,252.895758
-4503.939204,3600,267.571191
-5052.017378,3600,282.175695
-3451.537249,3600,296.901356
-5040.652039,3600,311.749878
-4010.433714,3600,326.399048
-2629.475117,3600,341.101292
-1528.839843,3600,355.687686
-4726.754429,3600,370.351053
-3646.566415,3600,385.00575
-4225.902387,3600,399.788327
-4133.178901,3600,414.508293
-4661.373286,3600,429.104975
-4959.988856,3600,443.902265
-3596.669762,3600,458.598981
-2761.208995,3600,473.240978
-5141.084256,3600,487.995438
-811.185169,3600,502.710243
-4932.38137,3600,517.397654
-5176.136362,3600,532.122432
-4411.338277,3600,546.797909
-2951.183264,3600,561.500832
-4197.607464,3600,576.36757
-3463.626151,3600,591.236363
-1503.362244,3600,605.966405
-480.515016,3600,620.655909
-2876.062769,3600,635.365783
-1022.194146,3600,650.039563
-2804.32146,3600,664.761632
-1664.277281,3600,679.493708
-4678.516739,3600,694.227699
-2571.559245,3600,708.98724
-4013.413915,3600,723.690568
-3965.986848,3600,738.569674
-3978.848227,3600,753.321542
-1338.59337,3600,767.959185
-4485.982373,3600,782.728841
-4672.087926,3600,797.641162
-5180.198531,3600,812.512341
-4070.01326,3600,827.288341
-4678.866116,3600,841.949705
-616.364391,3600,856.672976
-3075.367855,3600,871.332459
-4312.338001,3600,886.185776
-2078.165178,3600,900.890539
-4895.391907,3600,915.567931
-1217.560001,3600,930.295722
-1491.474089,3600,944.915232
-3881.374035,3600,959.596616
-5027.791061,3600,974.302576
-5425.70905,3600,988.939637
-4225.303057,3600,1003.636094
-692.089759,3600,1018.315206
-5173.201608,3600,1033.466766
-4119.864722,3600,1048.179442
-5097.551861,3600,1062.851513
-4797.881806,3600,1077.62324
-4508.891624,3600,1092.361214
-4914.150859,3600,1107.199843
-5119.78068,3600,1121.941513
-4324.772111,3600,1136.684388
-2015.380725,3600,1151.44503
-3189.634272,3600,1166.107104
-5411.370721,3600,1181.023433
-4164.017895,3600,1195.814634
-5460.290551,3600,1210.49892
-4634.405389,3600,1225.351248
-4995.942161,3600,1240.050612
-4631.63421,3600,1254.83709
-4669.266345,3600,1269.549869
-5309.373201,3600,1284.45836
-4533.88777,3600,1299.143751
-5584.532044,3600,1313.897577
-5616.126634,3600,1328.741018
-4610.598416,3600,1343.515212
-5711.254233,3600,1358.171252
-5803.422887,3600,1372.928333
-5089.751021,3600,1387.603893
-3900.970007,3600,1402.367564
-5501.816856,3600,1417.111793
-4592.468434,3600,1431.746588
-5207.602595,3600,1446.523218
-4792.939651,3600,1461.278205
-1719.135805,3600,1476.191225
-3774.338531,3600,1490.930218
-1572.42603,3600,1505.781965
-1123.127455,3600,1520.523737
-1531.035241,3600,1535.229547
-4832.959369,3600,1550.018423
-4584.525875,3600,1564.801402
