speed_actual,speed_target,soc,ice_torque,nox,co,fuel,ice_speed_rpm,em2_torque_nm,brake_perc
29.265263,28.915,0.6979376,0.71403146,0.00016850299,0.02550788,3.0,900.0,70.5570068359375,0.0
29.436821,29.247,0.6979034,0.6839447,0.00016747352,0.025667885,3.0,900.0,67.02896118164062,0.0
29.794092,29.844,0.6978304,0.65732735,0.00016572443,0.025814315,3.0,900.0,118.70135498046875,0.0
30.477037,30.54,0.6976942,0.6338123,0.00016328569,0.025949612,3.0,900.0,191.85516357421875,0.0
31.226898,31.172,0.6975135,0.61301404,0.00016021727,0.026075471,3.0,900.0,195.48223876953125,0.0
31.843925,31.877,0.6973126,0.59454715,0.0001564692,0.026193019,3.0,900.0,160.33074951171875,0.0
32.54477,32.792,0.69708514,0.57817286,0.00015208147,0.026303107,3.0,900.0,186.662353515625,0.0
33.496964,33.861,0.69683087,0.5637628,0.00014707405,0.026406504,3.0,900.0,247.59967041015625,0.0
34.57994,35.03,0.6965673,0.5512251,0.00014147695,0.026503904,3.0,900.0,279.05401611328125,0.0
35.714485,36.25,0.69629586,0.5405782,0.00013546005,0.026596012,3.0,900.0,301.5048828125,0.0
36.876854,37.478,0.69601214,0.5318587,0.00012904336,0.026683452,3.0,900.0,323.1982421875,0.0
38.055824,38.678,0.6957039,0.52515846,0.00012235681,0.026766866,3.0,900.0,339.60101318359375,0.0
39.242096,39.839,0.6953676,0.5204591,0.000115460374,0.02684675,3.0,900.0,345.34552001953125,0.0
40.436474,40.862,0.69503015,0.5177607,0.00010840402,0.026923573,3.0,900.0,340.371826171875,0.0
41.5555,41.631,0.6947353,0.51706314,0.00010126771,0.026997654,3.0,900.0,299.78167724609375,0.0
42.495884,42.245,0.69448096,0.51827466,9.404144e-05,0.027069218,3.0,900.0,207.42120361328125,0.0
43.29703,42.734,0.6942521,0.5212301,8.681517e-05,0.02713846,3.0,900.0,111.54278564453125,0.0
43.841682,43.143,0.6941309,0.52583766,7.952893e-05,0.027205456,3.0,900.0,11.897064208984375,0.0
44.11826,43.491,0.6942199,0.5319321,7.2272676e-05,0.027270256,3.0,900.0,-33.084991455078125,0.0
44.201477,43.796,0.6944662,0.5393666,6.502642e-05,0.027332889,3.0,900.0,-8.28582763671875,0.0
44.33748,44.066,0.6945694,0.54784745,5.787012e-05,0.027393343,3.0,900.0,65.22802734375,0.0
44.62213,44.276,0.69447625,0.55733794,5.083375e-05,0.027451571,3.0,900.0,108.0252685546875,0.0
44.85974,44.402,0.6943916,0.56759936,4.3887336e-05,0.02750753,3.0,900.0,84.90155029296875,0.0
44.95419,44.44,0.6943447,0.5784299,3.7130827e-05,0.027561197,3.0,900.0,49.2379150390625,0.0
44.93601,44.35,0.6943161,0.58970094,3.052424e-05,0.027612481,3.0,900.0,30.766204833984375,0.0
44.788624,44.081,0.6943159,0.6012657,2.414753e-05,0.027661353,3.0,900.0,6.70513916015625,0.0
44.446976,43.514,0.6943564,0.61292225,1.799071e-05,0.027707746,3.0,900.0,-34.963043212890625,0.0
43.7562,42.671,0.69444066,0.6245972,1.2093755e-05,0.02775163,3.0,900.0,-114.38137817382812,0.0
42.76294,41.53,0.6945354,0.63612527,6.446671e-06,0.02779296,3.0,900.0,-170.14767456054688,0.0
41.50654,40.209,0.6946015,0.64743304,1.0594529e-06,0.027831724,3.0,900.0,-225.44004821777344,0.0
40.086235,38.817,0.6945817,0.6584287,-4.037915e-06,0.02786791,3.0,900.0,-251.1999969482422,0.0
38.55953,37.44,0.6944355,0.66903895,-8.915396e-06,0.027901497,3.0,900.0,-243.40066528320312,0.0
37.084225,36.148,0.69445133,0.6791903,-1.3473043e-05,0.027932543,3.0,900.0,-191.68896484375,0.0
35.861855,34.945,0.6946433,0.68891937,-1.7790813e-05,0.027961083,3.0,900.0,-128.10140991210938,0.0
34.781406,33.763,0.6947931,0.6980794,-2.1828728e-05,0.027987143,3.0,900.0,-122.81915283203125,0.0
33.611515,32.486,0.6948767,0.7067071,-2.5626767e-05,0.0280108,3.0,900.0,-160.484619140625,0.0
32.244957,30.991,0.69492966,0.71483916,-2.914495e-05,0.028032133,3.0,900.0,-200.52200317382812,0.0
30.62516,29.324,0.6949646,0.7224389,-3.2463235e-05,0.028051205,3.0,900.0,-248.7271270751953,0.0
28.850147,27.522,0.6950045,0.7295246,-3.5481677e-05,0.028068133,3.0,900.0,-267.6834716796875,0.006950855255126953
26.992937,25.731,0.6950486,0.73613304,-3.8300223e-05,0.028082991,3.0,900.0,-279.3875732421875,0.015390366315841675
25.200195,24.103,0.6951104,0.74224585,-4.089888e-05,0.028095895,3.0,900.0,-256.94964599609375,0.01717546582221985
23.653433,22.756,0.6951994,0.74791807,-4.329764e-05,0.028106954,3.0,900.0,-197.8214874267578,0.011174798011779785
22.490952,21.767,0.6953128,0.7531865,-4.5436536e-05,0.02811625,3.0,900.0,-125.20285034179688,0.001723647117614746
21.73822,21.109,0.6954347,0.7581061,-4.7415517e-05,0.028123911,3.0,900.0,-62.102386474609375,0.0
21.25142,20.688,0.69553673,0.7626035,-4.9194598e-05,0.028130034,3.0,900.0,-27.737548828125,0.0
20.8952,20.394,0.69561195,0.7667889,-5.0773782e-05,0.02813471,3.0,900.0,-3.904022216796875,0.0
20.610847,20.023,0.6956643,0.77069885,-5.221304e-05,0.028138047,3.0,900.0,18.521087646484375,0.0
20.195217,19.578,0.6956631,0.7743152,-5.3472388e-05,0.02814013,3.0,900.0,-12.329376220703125,0.0
19.723673,19.085,0.6956244,0.7777295,-5.455183e-05,0.028141085,3.0,900.0,-22.785888671875,0.0
19.248158,18.603,0.6955623,0.78086853,-5.5511333e-05,0.028140921,3.0,900.0,-30.438812255859375,0.0
18.814253,18.206,0.6954956,0.7838056,-5.633091e-05,0.02813981,3.0,900.0,-32.648834228515625,0.0010620057582855225
18.490322,17.949,0.69544244,0.78657746,-5.699057e-05,0.028137771,3.0,900.0,-18.85211181640625,7.62939453125e-05
18.33193,17.852,0.69540846,0.78922087,-5.753029e-05,0.028134895,3.0,900.0,5.95037841796875,0.0
18.340672,17.776,0.69538486,0.791644,-5.7970065e-05,0.02813123,3.0,900.0,28.495330810546875,0.0
18.294678,17.611,0.6953354,0.79399365,-5.82899e-05,0.028126884,3.0,900.0,-2.439788818359375,0.0
18.061348,17.273,0.69525266,0.79619646,-5.8529775e-05,0.028121881,3.0,900.0,-46.573028564453125,0.008557438850402832
