event,duration,epoch,loss
rollout_and_loss,1.3514304161071777,1,10.025089
rollout_and_loss,1.350405216217041,2,5.39542
rollout_and_loss,1.3527307510375977,3,5.1703506
rollout_and_loss,1.350658655166626,4,186.0758
rollout_and_loss,1.3498611450195312,5,70.197914
rollout_and_loss,1.3506770133972168,6,4.6284304
rollout_and_loss,1.3502485752105713,7,11.941736
rollout_and_loss,1.3507421016693115,8,15.013243
rollout_and_loss,1.351334810256958,9,0.24111934
rollout_and_loss,7.48146653175354,10,46.77998
rollout_and_loss,1.340743064880371,11,4.579445
rollout_and_loss,1.3395850658416748,12,3.6146135
rollout_and_loss,1.3406486511230469,13,3.3743253
rollout_and_loss,1.339085578918457,14,1.279225
rollout_and_loss,1.340480089187622,15,10.093996
rollout_and_loss,1.341275930404663,16,29.696547
rollout_and_loss,1.3422844409942627,17,2.8704584
rollout_and_loss,1.3392314910888672,18,14.043786
rollout_and_loss,1.3392038345336914,19,10.939147
rollout_and_loss,1.3405566215515137,20,13.3265505
rollout_and_loss,1.340770959854126,21,10.034068
rollout_and_loss,1.3421752452850342,22,3.0445838
rollout_and_loss,1.3389003276824951,23,17.065052
rollout_and_loss,1.3436851501464844,24,1.4549465
rollout_and_loss,1.3407127857208252,25,7.8625255
rollout_and_loss,1.3397343158721924,26,1.114249
rollout_and_loss,1.3410110473632812,27,26.348576
rollout_and_loss,1.341421127319336,28,11.844789
rollout_and_loss,1.3409090042114258,29,14.598321
rollout_and_loss,1.3411529064178467,30,8.075895
rollout_and_loss,1.3414771556854248,31,0.83166075
rollout_and_loss,1.3433036804199219,32,5.852596
rollout_and_loss,1.3420658111572266,33,18.4624
rollout_and_loss,1.3431782722473145,34,6.2548466
rollout_and_loss,1.3440251350402832,35,15.407969
rollout_and_loss,1.3415720462799072,36,18.297056
rollout_and_loss,1.3432915210723877,37,37.218582
rollout_and_loss,1.3430414199829102,38,15.000144
rollout_and_loss,1.344405174255371,39,12.447947
rollout_and_loss,1.3463633060455322,40,0.31444442
rollout_and_loss,7.62951135635376,41,32.20077
rollout_and_loss,1.3451430797576904,42,3.0947542
rollout_and_loss,1.3413820266723633,43,52.580254
rollout_and_loss,1.340555191040039,44,0.86423045
rollout_and_loss,1.3430042266845703,45,4.4957147
rollout_and_loss,1.3432891368865967,46,1.5310045
rollout_and_loss,1.3406009674072266,47,53.980354
rollout_and_loss,1.341723918914795,48,2.1585872
rollout_and_loss,1.3433794975280762,49,2.4412386
rollout_and_loss,1.3443188667297363,50,2.2539458
rollout_and_loss,1.3431849479675293,51,13.74384
rollout_and_loss,1.3432443141937256,52,25.542704
rollout_and_loss,1.3429410457611084,53,3.6463404
rollout_and_loss,1.343285322189331,54,13.029532
rollout_and_loss,1.3438267707824707,55,8.179482
rollout_and_loss,1.345216989517212,56,3.0075183
rollout_and_loss,1.3443434238433838,57,1.541008
rollout_and_loss,1.3437519073486328,58,44.127205
rollout_and_loss,1.3456721305847168,59,2.0598876
rollout_and_loss,1.3453819751739502,60,2.0550227
rollout_and_loss,1.3448982238769531,61,4.4218154
rollout_and_loss,1.3444454669952393,62,13.558271
rollout_and_loss,1.3463799953460693,63,0.80031455
rollout_and_loss,1.3431050777435303,64,0.73918796
rollout_and_loss,1.3459532260894775,65,0.40205577
rollout_and_loss,7.611061334609985,66,76.927086
rollout_and_loss,1.3407649993896484,67,1.1291807
rollout_and_loss,1.339062213897705,68,8.21133
rollout_and_loss,1.339834213256836,69,1.0959961
rollout_and_loss,1.3396732807159424,70,0.65130174
rollout_and_loss,1.3396961688995361,71,2.2354581
rollout_and_loss,1.3413584232330322,72,28.280216
rollout_and_loss,1.340296745300293,73,3.0593402
rollout_and_loss,1.3429737091064453,74,19.45139
rollout_and_loss,1.341095209121704,75,1329.336
rollout_and_loss,1.341484546661377,76,195.67397
rollout_and_loss,1.3397858142852783,77,103.616165
rollout_and_loss,1.3415956497192383,78,203.99045
rollout_and_loss,1.3403456211090088,79,319.78003
rollout_and_loss,1.340536117553711,80,395.4483
rollout_and_loss,1.341538906097412,81,12.038889
rollout_and_loss,1.3428699970245361,82,0.2943697
rollout_and_loss,1.3435192108154297,83,18.613844
rollout_and_loss,1.3423399925231934,84,0.43281022
rollout_and_loss,1.3417043685913086,85,16.76987
rollout_and_loss,1.3408265113830566,86,34.734016
rollout_and_loss,1.342503547668457,87,0.108288065
rollout_and_loss,1.342137098312378,88,4.2649
rollout_and_loss,1.3403806686401367,89,8.898767
rollout_and_loss,1.343517541885376,90,52.642952
rollout_and_loss,1.3413925170898438,91,1.2997456
rollout_and_loss,1.3420698642730713,92,2.4681556
rollout_and_loss,1.3423728942871094,93,1.0485345
rollout_and_loss,1.3399150371551514,94,1.4803317
rollout_and_loss,1.341407060623169,95,1.0481459
rollout_and_loss,1.340303897857666,96,71.39659
rollout_and_loss,1.3429875373840332,97,68.15673
rollout_and_loss,1.3459961414337158,98,2.900031
rollout_and_loss,1.3417887687683105,99,37.845554
rollout_and_loss,1.3404741287231445,100,37.820248
rollout_and_loss,1.3407552242279053,101,3.2561255
rollout_and_loss,1.3411180973052979,102,1.6923432
rollout_and_loss,1.3429028987884521,103,75.397644
rollout_and_loss,1.3418583869934082,104,1.1343269
rollout_and_loss,1.3422644138336182,105,1.5693778
rollout_and_loss,1.341045618057251,106,3.7785604
rollout_and_loss,1.34078049659729,107,21.281685
rollout_and_loss,1.3419926166534424,108,5.685922
rollout_and_loss,1.3416528701782227,109,5.625057
rollout_and_loss,1.3420507907867432,110,0.06815243
rollout_and_loss,1.3411633968353271,111,8.759608
rollout_and_loss,1.3391268253326416,112,12.226034
rollout_and_loss,1.3401179313659668,113,0.08692992
rollout_and_loss,1.3399405479431152,114,79.44424
rollout_and_loss,1.342538595199585,115,4.4273114
rollout_and_loss,1.3406586647033691,116,19.798183
rollout_and_loss,1.3396897315979004,117,32.012115
rollout_and_loss,1.3403091430664062,118,13.819079
rollout_and_loss,1.340444564819336,119,2.9061499
rollout_and_loss,1.3421764373779297,120,8.706762
rollout_and_loss,1.3414430618286133,121,42.736553
rollout_and_loss,1.3414502143859863,122,36.866783
rollout_and_loss,1.3428230285644531,123,31.519997
rollout_and_loss,1.3437426090240479,124,4.36236
rollout_and_loss,1.3418419361114502,125,28.816074
rollout_and_loss,1.3416776657104492,126,89.234955
rollout_and_loss,1.3424551486968994,127,0.036868677
rollout_and_loss,1.3419671058654785,128,26.423326
rollout_and_loss,1.3423566818237305,129,10.481347
rollout_and_loss,1.3428080081939697,130,34.657463
rollout_and_loss,1.342867136001587,131,14.668625
rollout_and_loss,1.3416738510131836,132,0.13767849
rollout_and_loss,1.3400774002075195,133,0.25297686
rollout_and_loss,1.3405015468597412,134,74.0332
rollout_and_loss,1.342970848083496,135,1.785561
rollout_and_loss,1.3415250778198242,136,7.2377996
rollout_and_loss,1.340867519378662,137,72.360344
rollout_and_loss,1.3404996395111084,138,5.9667253
rollout_and_loss,1.3403425216674805,139,24.16336
rollout_and_loss,1.3399691581726074,140,87.78967
rollout_and_loss,1.3385493755340576,141,4.136648
rollout_and_loss,1.341162919998169,142,9.788795
rollout_and_loss,1.3396666049957275,143,0.7112891
rollout_and_loss,1.340486764907837,144,11.6216755
rollout_and_loss,1.3430562019348145,145,14.695713
rollout_and_loss,1.3406391143798828,146,72.71142
rollout_and_loss,1.340874195098877,147,0.15641506
rollout_and_loss,1.3436236381530762,148,19.001827
rollout_and_loss,1.3430280685424805,149,3.9421535
rollout_and_loss,1.3421127796173096,150,15.322825
rollout_and_loss,1.3420159816741943,151,0.17036514
