#{"t_start": 1771597362.2153752, "env_id": "None"}
r,l,t
-253865.330794,3600,5.397147
-199713.033364,3600,9.87945
-170925.627157,3600,14.225211
-158569.666901,3600,19.430326
-153152.487086,3600,24.284667
-139051.902435,3600,28.958723
-119233.264009,3600,33.485876
-111252.495894,3600,38.857433
-107134.255302,3600,43.637029
-88807.677834,3600,47.639648
-79482.857053,3600,51.53183
-73644.804334,3600,55.394161
-62378.769304,3600,59.169048
-59447.392465,3600,63.343949
-53112.007016,3600,68.397839
-48669.655574,3600,73.154835
-46488.148419,3600,77.195139
-44470.048073,3600,81.127191
-40529.629042,3600,85.494948
-39614.12501,3600,89.981491
-40656.611178,3600,94.247709
-37752.456609,3600,98.970246
-38141.447492,3600,103.381347
-37221.388358,3600,107.477276
-35774.985324,3600,111.442626
-35237.271489,3600,116.477165
-34414.469862,3600,121.128146
-34626.362694,3600,126.045745
-32072.718109,3600,130.962118
-32176.626327,3600,135.49459
-31928.005307,3600,140.465658
-32456.706867,3600,145.104139
-31012.127835,3600,149.538295
-31161.340484,3600,153.56419
-30926.004561,3600,157.439145
-30532.207855,3600,161.244654
-30056.665811,3600,165.046409
-29649.265612,3600,168.782341
-29685.188686,3600,172.737008
-28877.764774,3600,176.723074
-27908.685708,3600,180.658863
-26748.060507,3600,184.500346
-27020.893751,3600,188.340963
-26827.426599,3600,192.432627
-27254.175662,3600,196.768159
-26762.598839,3600,200.934923
-26895.402454,3600,205.573743
-25507.651404,3600,210.705861
-25762.192921,3600,214.914283
-25803.829798,3600,218.911822
-25868.067275,3600,222.944981
-25509.456285,3600,227.052364
-24862.942363,3600,231.066065
-25255.854843,3600,235.358292
-24716.292172,3600,239.63533
-24746.719773,3600,243.578438
-24014.835083,3600,247.572302
-24139.852112,3600,251.397309
-23704.748698,3600,255.213237
-23413.318115,3600,259.007992
-23425.655904,3600,262.936363
-23128.098095,3600,266.944816
-23065.138826,3600,270.847964
-22967.120549,3600,274.703668
-23000.938275,3600,279.117412
-23127.141263,3600,284.072098
-22793.576279,3600,288.385658
-22654.701406,3600,292.31412
-22692.750763,3600,296.400017
-22362.063914,3600,300.272112
-22071.838244,3600,304.40364
-21683.200753,3600,308.350067
-21770.903178,3600,312.324781
-21463.038769,3600,316.78988
-21915.569091,3600,320.645955
-21498.382426,3600,325.025884
-21816.800655,3600,329.446832
-22032.027063,3600,333.545635
-21846.621563,3600,337.523122
-21535.491222,3600,341.446652
-21365.746517,3600,345.383951
-21489.698196,3600,349.355629
-21878.576973,3600,353.331453
-21703.934959,3600,357.475285
-21756.64397,3600,361.323754
-21882.21068,3600,365.274491
-21866.765571,3600,369.52383
-21837.996829,3600,373.809955
-21605.609697,3600,378.239522
-21726.520145,3600,382.378941
-21549.886847,3600,386.345692
-21331.326976,3600,390.271635
-21244.553631,3600,394.072621
-21173.327769,3600,397.903972
-21407.755215,3600,401.650923
-20957.25983,3600,405.904186
-21431.149663,3600,409.969661
-21242.358077,3600,413.854012
-21315.058497,3600,417.768048
-20913.873391,3600,421.686865
-21265.262042,3600,425.834973
-20822.734482,3600,429.964482
-21428.488782,3600,434.177491
-21763.828589,3600,438.537277
-21373.567168,3600,442.766708
-21764.640891,3600,446.89431
-21432.749206,3600,451.098588
-21804.691429,3600,455.188483
-21772.308824,3600,459.387555
-21381.234121,3600,463.436467
-21429.038375,3600,467.539026
-21092.225048,3600,471.66087
-20976.586136,3600,475.934554
-21109.98593,3600,480.10658
-21451.200596,3600,484.401856
-21394.87774,3600,488.419412
-21291.826446,3600,492.49197
-21174.214725,3600,496.602264
-20982.183517,3600,500.619816
-20979.473201,3600,504.74807
-20837.444501,3600,508.820868
-20914.857311,3600,512.979799
-20890.980081,3600,516.908998
-21055.746037,3600,521.047826
-20694.285094,3600,525.270881
-20547.169623,3600,530.219965
-20605.443041,3600,534.578814
-20764.46546,3600,538.639446
-20909.502364,3600,542.711723
-20365.271387,3600,546.757634
-20578.719335,3600,550.862568
-20339.524137,3600,554.752339
-20196.914135,3600,558.519217
