Kilometer, NOx (mg/km), NOx_Pass (<=80 mg/km)
1, -3.38, True
2, -1.27, True
3, -1.02, True
4, -0.84, True
5, -0.16, True
6, -0.08, True
7, -0.05, True
8, -0.04, True
9, -0.09, True
10, -0.06, True
11, -0.08, True
12, -0.05, True
13, -0.05, True
14, -0.06, True
15, -0.07, True
16, -0.13, True
17, -0.25, True
18, -0.12, True
19, -0.12, True
20, -0.12, True
21, -0.12, True
22, -0.13, True
23, -0.14, True
Partial (0.41 km), -0.28, True
