speed_actual,speed_target,soc,ice_torque,nox,fuel,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc,T_gas_eo_K,T_Sub_DPF_K,T_gas_tp_K
3.81227,9.1319,0.697781,-0.039588153,-6.42868e-05,0.0,False,0.0,421.0,0.0,297.61844,298.63257,299.13724
6.199814,10.929,0.6977487,-0.04001036,-6.240777e-05,0.0,False,0.0,421.0,0.0,297.62024,298.62546,299.14957
9.084464,12.667,0.6977495,-0.04034078,-6.0508755e-05,0.0,False,0.0,421.0,0.0,297.62195,298.61945,299.16223
12.152955,14.503,0.6977613,-0.04063449,-5.8669702e-05,0.0,False,0.0,421.0,0.0,297.62363,298.61444,299.17514
15.070602,16.459,0.6977565,-0.04085477,-5.6850644e-05,0.0,False,0.0,400.494140625,0.0,297.62524,298.6104,299.1881
17.690056,18.392,0.69766986,-0.041001625,-5.5051572e-05,0.0,False,0.0,382.1385498046875,0.0,297.62683,298.60718,299.20114
19.96054,20.25,0.69749033,-0.041130126,-5.329248e-05,0.0,False,0.0,367.63287353515625,0.0,297.62857,298.6046,299.21414
21.947245,22.03,0.69724053,-0.04116684,-5.1613348e-05,0.0,False,0.0,357.48931884765625,0.0,297.6304,298.60275,299.22705
23.735727,23.73,0.6969398,-0.04116684,-4.9974195e-05,0.0,False,0.0,350.8037109375,0.0,297.63226,298.60153,299.2398
25.369066,25.36,0.6966022,-0.04116684,-4.837502e-05,0.0,False,0.0,346.15545654296875,0.0,297.63434,298.60077,299.25232
26.866962,26.727,0.69623864,-0.04109341,-4.6855803e-05,0.0,False,0.0,343.01837158203125,0.0,297.63638,298.6005,299.26465
28.243164,27.471,0.69586027,-0.040964913,-4.5376568e-05,0.0,False,0.0,337.83123779296875,0.0,297.63864,298.60062,299.27667
29.510038,27.88,0.69547826,-0.040818058,-4.3977292e-05,0.0,False,0.0,324.2781982421875,0.0,297.64105,298.60098,299.2884
30.474657,28.114,0.69513005,-0.04063449,-4.2578013e-05,0.0,False,0.0,306.99945068359375,2.55395770072937,297.6435,298.60175,299.29977
31.015041,28.299,0.69481677,-0.040450923,-4.1298674e-05,0.0,False,0.0,292.45111083984375,5.418878555297852,297.64606,298.6027,299.3108
31.127493,28.503,0.69451797,-0.040248998,-4.0019335e-05,0.0,False,0.0,285.17926025390625,6.781786918640137,297.64868,298.6039,299.32144
30.971256,28.711,0.6942129,-0.04001036,-3.8839942e-05,0.0,False,0.0,286.44171142578125,6.328392028808594,297.65143,298.60532,299.3318
30.863596,28.915,0.6938789,-0.03979008,-3.770053e-05,0.0,False,0.0,292.9296875,4.765534400939941,297.6543,298.6068,299.3416
30.972137,29.247,0.6935028,-0.03947801,-3.66011e-05,0.0,False,0.0,298.4127197265625,3.4135162830352783,297.65714,298.60843,299.35126
31.322517,29.844,0.693098,-0.039239373,-3.5581626e-05,0.0,False,0.0,301.91552734375,2.3786723613739014,297.66016,298.6101,299.36023
31.968407,30.54,0.69269127,-0.038945667,-3.4602133e-05,0.0,False,0.0,305.27655029296875,1.171809434890747,297.66327,298.6119,299.36905
32.84963,31.172,0.6923093,-0.0386336,-3.3642627e-05,0.0,False,0.0,304.6336669921875,0.7426679134368896,297.6663,298.61377,299.37747
33.79365,31.877,0.6919723,-0.03835825,-3.276308e-05,0.0,False,0.0,298.3616943359375,1.5616178512573242,297.6695,298.6156,299.38538
34.722687,32.792,0.69167733,-0.038046185,-3.1903524e-05,0.0,False,0.0,292.107177734375,2.3310513496398926,297.6726,298.6174,299.39297
35.67631,33.861,0.6914043,-0.037679046,-3.1103937e-05,0.0,False,0.0,289.70074462890625,2.1410317420959473,297.67587,298.61923,299.40018
36.693695,35.03,0.69113785,-0.037385337,-3.034433e-05,0.0,False,0.0,289.4205322265625,1.3986408710479736,297.67902,298.62106,299.40704
37.797688,36.25,0.6908673,-0.03703656,-2.9604713e-05,0.0,False,0.0,289.58734130859375,0.49996376037597656,297.6823,298.6229,299.41354
38.963398,37.478,0.6905926,-0.036779564,-2.8945053e-05,0.0,False,0.0,288.92572021484375,0.0,297.68552,298.62466,299.41977
40.14106,38.678,0.69031775,-0.03639407,-2.8305383e-05,0.0,False,0.0,287.19000244140625,0.0,297.68884,298.62628,299.42548
41.312263,39.839,0.69004244,-0.036100365,-2.7685703e-05,0.0,False,0.0,284.73828125,0.0,297.6921,298.6279,299.43094
42.45973,40.862,0.68976736,-0.035751585,-2.7106003e-05,0.0,False,0.0,281.7471923828125,0.0,297.69534,298.6295,299.43607
43.56606,41.631,0.68949276,-0.035421163,-2.6566282e-05,0.0,False,0.0,276.8931884765625,0.0,297.6986,298.63095,299.44092
44.59596,42.245,0.6892205,-0.035109095,-2.602656e-05,0.0,False,0.0,268.58233642578125,0.2865046262741089,297.70193,298.63235,299.44547
45.42367,42.734,0.6889613,-0.03474196,-2.5566798e-05,0.0,False,0.0,259.16925048828125,1.8616586923599243,297.7051,298.6336,299.44962
46.015358,43.143,0.6887059,-0.03441154,-2.5127025e-05,0.0,False,0.0,251.55181884765625,3.1402974128723145,297.70834,298.63492,299.45352
46.36627,43.491,0.68844587,-0.034081116,-2.4707242e-05,0.0,False,0.0,247.10137939453125,3.798997402191162,297.71152,298.6361,299.45715
46.511806,43.796,0.68817526,-0.033750694,-2.4307448e-05,0.0,False,0.0,246.201416015625,3.741621971130371,297.71475,298.63727,299.46057
46.578472,44.066,0.68788934,-0.033456985,-2.3907654e-05,0.0,False,0.0,248.46978759765625,3.0362486839294434,297.71786,298.63828,299.46368
46.753803,44.276,0.687585,-0.03310821,-2.3567829e-05,0.0,False,0.0,251.64599609375,2.1582186222076416,297.72098,298.6391,299.46643
47.0816,44.402,0.6872669,-0.032777786,-2.3228005e-05,0.0,False,0.0,251.76220703125,1.9682824611663818,297.7241,298.63992,299.46902
47.415688,44.44,0.6869491,-0.032447364,-2.294815e-05,0.0,False,0.0,247.59417724609375,2.743399143218994,297.72717,298.64066,299.4714
47.61437,44.35,0.6866463,-0.032116942,-2.2648304e-05,0.0,False,0.0,241.85076904296875,3.909546136856079,297.73032,298.64136,299.47354
47.60526,44.081,0.686367,-0.031804875,-2.2388438e-05,0.0,False,0.0,236.5457763671875,5.064052581787109,297.73328,298.64185,299.47543
47.35312,43.514,0.6861106,-0.03149281,-2.2128574e-05,0.0,False,0.0,232.18975830078125,6.130433082580566,297.73627,298.64233,299.47717
46.7916,42.671,0.6858755,-0.031199101,-2.1908687e-05,0.0,False,0.0,227.4610595703125,7.4660210609436035,297.7393,298.64273,299.47867
45.904346,41.53,0.68564963,-0.030850323,-2.16888e-05,0.0,False,0.0,223.9669189453125,8.717409133911133,297.74228,298.64307,299.47986
44.69281,40.209,0.6854221,-0.030556614,-2.1488904e-05,0.0,False,0.0,221.64642333984375,9.91634464263916,297.74515,298.64325,299.48096
43.24504,38.817,0.68517643,-0.030226192,-2.1308997e-05,0.0,False,0.0,222.4500732421875,10.578659057617188,297.74808,298.64343,299.48193
41.69842,37.44,0.68490267,-0.02995084,-2.1149079e-05,0.0,False,0.0,226.56256103515625,10.598889350891113,297.75085,298.6435,299.48257
40.185436,36.148,0.6846047,-0.029638775,-2.0989162e-05,0.0,False,0.0,232.846435546875,10.163211822509766,297.75372,298.64343,299.4831
38.802055,34.945,0.68429434,-0.029326709,-2.0849233e-05,0.0,False,0.0,239.96051025390625,9.507864952087402,297.7565,298.64337,299.48346
37.5728,33.763,0.68398637,-0.029033,-2.0709305e-05,0.0,False,0.0,246.11920166015625,9.006047248840332,297.75934,298.6432,299.4836
36.436916,32.486,0.68369377,-0.028739292,-2.0589368e-05,0.0,False,0.0,249.6729736328125,9.05352783203125,297.7621,298.64297,299.48367
35.259823,30.991001,0.68342495,-0.028482296,-2.050941e-05,0.0,False,0.0,249.79620361328125,9.908163070678711,297.7649,298.64264,299.48355
33.869755,29.324,0.6831833,-0.028188588,-2.038947e-05,0.0,False,0.0,246.9752197265625,11.558919906616211,297.76758,298.6423,299.4834
32.198452,27.522,0.68295425,-0.027858166,-2.0289523e-05,0.0,False,0.0,245.30517578125,13.112789154052734,297.77017,298.6418,299.48297
30.275328,25.730999,0.6827212,-0.027619528,-2.0209563e-05,0.0,False,0.0,246.71844482421875,14.138239860534668,297.7729,298.64142,299.4825
28.251995,24.103,0.6824657,-0.027344175,-2.0149595e-05,0.0,False,0.0,253.11590576171875,14.12474536895752,297.77548,298.6408,299.48178
26.334127,22.756,0.6821794,-0.02708718,-2.0109615e-05,0.0,False,0.0,264.13787841796875,13.024175643920898,297.778,298.64017,299.48102
24.702621,21.767,0.6818685,-0.026811829,-2.0029656e-05,0.0,False,0.0,277.81182861328125,11.14819622039795,297.78058,298.63953,299.4801
23.48333,21.109,0.681544,-0.026554834,-1.9989677e-05,0.0,False,0.0,291.988037109375,8.880573272705078,297.78317,298.63876,299.47906
22.718946,20.688,0.68121976,-0.026279481,-1.9949699e-05,0.0,False,0.0,303.84881591796875,6.836030006408691,297.78568,298.638,299.47797
22.366335,20.394001,0.6809065,-0.026022486,-1.990972e-05,0.0,False,0.0,311.05938720703125,5.590420722961426,297.78818,298.63712,299.4767
22.305216,20.023,0.68061143,-0.025820563,-1.986974e-05,0.0,False,0.0,312.63153076171875,5.448025703430176,297.79074,298.63632,299.47525
22.288784,19.578,0.680348,-0.025526853,-1.984975e-05,0.0,False,0.0,307.3739013671875,6.827390193939209,297.79318,298.63535,299.47388
22.099428,19.085,0.6801151,-0.025306571,-1.982976e-05,0.0,False,0.0,300.002197265625,8.719560623168945,297.7956,298.63437,299.47232
21.638092,18.603,0.6798985,-0.025049577,-1.978978e-05,0.0,False,0.0,295.08074951171875,10.131078720092773,297.7981,298.6334,299.47058
20.96388,18.206,0.67967165,-0.024829296,-1.978978e-05,0.0,False,0.0,295.4888916015625,10.401707649230957,297.8004,298.6323,299.46893
20.251532,17.949,0.67941046,-0.0245723,-1.978978e-05,0.0,False,0.0,301.34637451171875,9.441405296325684,297.80292,298.63126,299.46713
19.69406,17.852,0.67910904,-0.024333661,-1.978978e-05,0.0,False,0.0,310.26837158203125,7.707536220550537,297.80524,298.63016,299.46512
19.422876,17.776001,0.678781,-0.024150094,-1.978978e-05,0.0,False,0.0,318.974365234375,5.882170677185059,297.80765,298.62894,299.46317
19.409042,17.611,0.6784557,-0.023911456,-1.980977e-05,0.0,False,0.0,322.67132568359375,5.107712745666504,297.81,298.62775,299.4611
19.497244,17.273,0.67815715,-0.023691176,-1.978978e-05,0.0,False,0.0,320.05352783203125,5.759364128112793,297.81232,298.6266,299.4589
19.464312,16.627,0.67789793,-0.023470894,-1.980977e-05,0.0,False,0.0,312.5772705078125,7.593870162963867,297.8147,298.6252,299.45663
19.051243,15.742001,0.67768246,-0.023250611,-1.980977e-05,0.0,False,0.0,302.08612060546875,10.321998596191406,297.817,298.62393,299.45435
18.147362,14.658,0.6774876,-0.023048688,-1.982976e-05,0.0,False,0.0,294.6068115234375,12.601489067077637,297.81927,298.62268,299.45203
16.809874,13.588,0.67728055,-0.022883477,-1.982976e-05,0.0,False,0.0,292.8563232421875,13.820427894592285,297.82156,298.62128,299.4495
15.291322,12.768,0.6770288,-0.022644838,-1.986974e-05,0.0,False,0.0,299.2899169921875,13.276147842407227,297.82385,298.61984,299.44696
13.91947,12.281,0.67672175,-0.022461269,-1.9889729e-05,0.0,False,0.0,313.0902099609375,10.934072494506836,297.82608,298.6185,299.4445
12.9349375,12.109,0.67637974,-0.022259345,-1.990972e-05,0.0,False,0.0,329.582275390625,7.715916633605957,297.8283,298.61703,299.44177
12.468347,12.041,0.67602855,-0.022039063,-1.9929708e-05,0.0,False,0.0,344.19451904296875,4.628232002258301,297.83066,298.6156,299.4391
12.50772,12.014,0.67569464,-0.021892209,-1.9949699e-05,0.0,False,0.0,351.2430419921875,3.095066547393799,297.8328,298.61414,299.43643
12.945313,12.005,0.6753913,-0.021690285,-1.9949699e-05,0.0,False,0.0,350.0390625,3.335550308227539,297.83502,298.61258,299.43353
13.559071,12.008,0.67513204,-0.021525074,-1.9989677e-05,0.0,False,0.0,342.09051513671875,5.039391040802002,297.83728,298.61108,299.43073
14.067391,12.045,0.67492545,-0.021341506,-2.0029656e-05,0.0,False,0.0,331.149658203125,7.384890556335449,297.83948,298.6096,299.42783
14.284387,12.1380005,0.6747544,-0.021176295,-2.0049647e-05,0.0,False,0.0,322.60906982421875,9.181857109069824,297.84158,298.60794,299.42484
14.210597,12.266,0.67457706,-0.020992726,-2.0069636e-05,0.0,False,0.0,320.245361328125,9.598800659179688,297.84378,298.6064,299.4219
13.983769,12.438,0.6743575,-0.020809159,-2.0109615e-05,0.0,False,0.0,323.720458984375,8.7232027053833,297.84595,298.60486,299.4188
13.795398,12.806,0.67408496,-0.020662304,-2.0129606e-05,0.0,False,0.0,330.6829833984375,7.04975700378418,297.84818,298.6032,299.41568
13.875874,13.518,0.67376447,-0.020533808,-2.0149595e-05,0.0,False,0.0,340.240234375,4.647409915924072,297.8503,298.60156,299.4125
14.464496,14.289,0.67340934,-0.020350238,-2.0189575e-05,0.0,False,0.0,350.76385498046875,1.7532408237457275,297.85248,298.59998,299.40945
15.558499,14.797,0.6730624,-0.020203386,-2.0229554e-05,0.0,False,0.0,353.1873779296875,0.5742639303207397,297.85458,298.5983,299.4061
16.803436,15.17,0.6727787,-0.020038174,-2.0229554e-05,0.0,False,0.0,342.022216796875,2.560979127883911,297.85672,298.5966,299.4029
17.814627,15.49,0.6725717,-0.01989132,-2.0249543e-05,0.0,False,0.0,325.612060546875,5.784231185913086,297.85895,298.59497,299.39954
18.382654,15.76,0.67240995,-0.019744465,-2.0289523e-05,0.0,False,0.0,312.393798828125,8.353063583374023,297.86108,298.59326,299.39627
18.503433,15.984,0.6722411,-0.01959761,-2.0309513e-05,0.0,False,0.0,306.446533203125,9.396326065063477,297.86316,298.5915,299.3929
18.337833,16.235,0.67202246,-0.019450756,-2.0329502e-05,0.0,False,0.0,308.01678466796875,8.86070728302002,297.86526,298.58984,299.38953
18.151766,16.574,0.6717357,-0.01932226,-2.038947e-05,0.0,False,0.0,315.3695068359375,7.054305076599121,297.86743,298.5882,299.38605
18.189226,16.959,0.6713938,-0.019175405,-2.0409461e-05,0.0,False,0.0,324.58355712890625,4.765134811401367,297.86954,298.58643,299.38254
18.545992,17.331,0.6710347,-0.01902855,-2.042945e-05,0.0,False,0.0,330.42230224609375,3.1577019691467285,297.87164,298.5847,299.37915
19.161844,17.648,0.6706946,-0.018900054,-2.044944e-05,0.0,False,0.0,330.1185302734375,2.883866310119629,297.8737,298.58298,299.37558
19.869848,17.868,0.6703952,-0.018771553,-2.048942e-05,0.0,False,0.0,324.04058837890625,3.9009809494018555,297.87582,298.58112,299.37195
20.458591,18.043,0.67014366,-0.018643057,-2.050941e-05,0.0,False,0.0,314.5260009765625,5.736273765563965,297.87796,298.57938,299.36847
20.802452,18.235,0.66992456,-0.018496202,-2.0529398e-05,0.0,False,0.0,306.42462158203125,7.305377960205078,297.88007,298.57758,299.3648
20.91834,18.594,0.6697072,-0.018422775,-2.0549389e-05,0.0,False,0.0,303.21142578125,7.815361022949219,297.88217,298.5759,299.36118
21.004951,19.263,0.6694549,-0.018294279,-2.0589368e-05,0.0,False,0.0,307.1832275390625,6.653946876525879,297.88422,298.57407,299.35754
21.369888,20.23,0.66914713,-0.01816578,-2.0589368e-05,0.0,False,0.0,317.048828125,3.978273391723633,297.88632,298.57227,299.35385
22.234953,21.455,0.66879773,-0.018073997,-2.0629348e-05,0.0,False,0.0,326.779541015625,1.0891914367675781,297.8884,298.57043,299.3501
23.535574,22.868,0.6684524,-0.017945498,-2.0629348e-05,0.0,False,0.0,331.4798583984375,0.0,297.8905,298.56863,299.3464
25.117226,24.414,0.668137,-0.017835358,-2.0669326e-05,0.0,False,0.0,331.09820556640625,0.0,297.8926,298.56683,299.34262
26.85949,26.003,0.6678569,-0.01770686,-2.0669326e-05,0.0,False,0.0,327.52618408203125,0.0,297.89462,298.565,299.3388
28.639538,27.546,0.6676125,-0.01759672,-2.0709305e-05,0.0,False,0.0,321.44671630859375,0.0,297.89676,298.56326,299.335
30.366186,29.039,0.66739446,-0.017523292,-2.0709305e-05,0.0,False,0.0,313.66400146484375,0.0,297.89886,298.56137,299.3312
32.006992,30.485,0.6671829,-0.017413152,-2.0749285e-05,0.0,False,0.0,305.9014892578125,0.0,297.90088,298.5595,299.32733
33.555424,31.873,0.66696066,-0.017339725,-2.0769276e-05,0.0,False,0.0,298.8807373046875,0.0,297.90295,298.55777,299.32352
34.987324,33.051,0.66672343,-0.017211227,-2.0789264e-05,0.0,False,0.0,292.57476806640625,0.0,297.90503,298.55582,299.3195
36.2702,33.968,0.6664738,-0.017119443,-2.0789264e-05,0.0,False,0.0,284.8524169921875,0.12145936489105225,297.90714,298.55405,299.31577
37.306988,34.688,0.666219,-0.01702766,-2.0809255e-05,0.0,False,0.0,275.49737548828125,1.4392614364624023,297.9092,298.55225,299.3117
38.107693,35.277,0.6659495,-0.01691752,-2.0829244e-05,0.0,False,0.0,267.5543212890625,2.5990724563598633,297.91125,298.55038,299.30786
38.683357,35.787,0.6656674,-0.016807377,-2.0829244e-05,0.0,False,0.0,261.976806640625,3.3477425575256348,297.91336,298.54858,299.3039
39.04617,36.269,0.6653755,-0.016715594,-2.0849233e-05,0.0,False,0.0,259.44805908203125,3.502732515335083,297.91547,298.54672,299.2999
39.297188,36.761,0.66506726,-0.016587095,-2.0869224e-05,0.0,False,0.0,260.607666015625,2.8915703296661377,297.91757,298.54486,299.296
39.64742,37.27,0.6647384,-0.016532026,-2.0869224e-05,0.0,False,0.0,264.126708984375,1.7699360847473145,297.91965,298.54297,299.29196
40.237503,37.795,0.66439587,-0.016440243,-2.0869224e-05,0.0,False,0.0,265.986083984375,0.99010169506073,297.92166,298.54114,299.28796
40.98741,38.299,0.6640557,-0.016366815,-2.0909203e-05,0.0,False,0.0,263.41021728515625,1.1466920375823975,297.92374,298.53925,299.28387
41.708397,38.74,0.6637355,-0.016256673,-2.0909203e-05,0.0,False,0.0,257.3431396484375,2.0654141902923584,297.92578,298.53738,299.2799
42.27239,39.083,0.6634432,-0.016201604,-2.0909203e-05,0.0,False,0.0,250.77264404296875,3.138568878173828,297.92786,298.53558,299.27588
42.636887,39.293,0.6631742,-0.016128177,-2.0929192e-05,0.0,False,0.0,245.60211181640625,3.982898712158203,297.92993,298.53366,299.2718
42.802204,39.353,0.6629176,-0.016036393,-2.0929192e-05,0.0,False,0.0,242.05108642578125,4.5729875564575195,297.93198,298.53183,299.2677
42.79027,39.249,0.6626632,-0.015962966,-2.0929192e-05,0.0,False,0.0,239.8116455078125,4.983645439147949,297.93408,298.53003,299.2636
42.62454,39.044,0.6624048,-0.015871182,-2.0949183e-05,0.0,False,0.0,238.21002197265625,5.36624813079834,297.93616,298.5281,299.2596
42.36349,38.798,0.6621362,-0.015779398,-2.0949183e-05,0.0,False,0.0,237.86846923828125,5.545806884765625,297.9383,298.52628,299.2554
42.076023,38.478,0.66185504,-0.015742684,-2.0949183e-05,0.0,False,0.0,238.67822265625,5.506026744842529,297.94028,298.52444,299.2513
41.761925,38.007,0.66156894,-0.015669256,-2.0949183e-05,0.0,False,0.0,238.72796630859375,5.676394462585449,297.94238,298.52252,299.24716
41.341198,37.53,0.6612902,-0.015577473,-2.0949183e-05,0.0,False,0.0,236.6954345703125,6.39193058013916,297.94452,298.5207,299.24304
40.851746,37.219,0.6610117,-0.015522403,-2.0949183e-05,0.0,False,0.0,236.6412353515625,6.691807746887207,297.9466,298.51886,299.2389
40.456203,37.057,0.6607188,-0.015448975,-2.0949183e-05,0.0,False,0.0,240.7974853515625,5.983459949493408,297.94867,298.51697,299.23474
40.25143,36.894,0.660414,-0.015393905,-2.0929192e-05,0.0,False,0.0,245.694091796875,5.0154266357421875,297.9508,298.5151,299.23053
40.161385,36.68,0.6601159,-0.015320478,-2.0949183e-05,0.0,False,0.0,246.83380126953125,4.8484416007995605,297.9528,298.5132,299.22638
40.063972,36.366,0.65983415,-0.015247051,-2.0949183e-05,0.0,False,0.0,244.8392333984375,5.385482311248779,297.9549,298.51135,299.22217
39.843136,36.009,0.6595713,-0.015173623,-2.0949183e-05,0.0,False,0.0,241.26080322265625,6.330662727355957,297.9569,298.50946,299.2179
39.48528,35.673,0.6593162,-0.015100196,-2.0949183e-05,0.0,False,0.0,239.363037109375,6.949472427368164,297.95898,298.50757,299.21375
39.066692,35.365,0.65905446,-0.015063483,-2.0929192e-05,0.0,False,0.0,240.51959228515625,6.904318809509277,297.9611,298.50574,299.2095
38.668957,35.043,0.65878016,-0.014990056,-2.0929192e-05,0.0,False,0.0,243.35589599609375,6.481975555419922,297.96323,298.50385,299.20535
38.310085,34.729,0.6584984,-0.014934985,-2.0929192e-05,0.0,False,0.0,245.53851318359375,6.207671642303467,297.96527,298.50195,299.20102
37.993313,34.43,0.6582132,-0.014843201,-2.0909203e-05,0.0,False,0.0,247.0947265625,6.061291694641113,297.96735,298.5001,299.19687
37.71064,33.968,0.65792793,-0.014806488,-2.0909203e-05,0.0,False,0.0,248.08154296875,6.026270866394043,297.96942,298.49823,299.19266
37.322433,33.126,0.6576583,-0.014751418,-2.0909203e-05,0.0,False,0.0,245.55731201171875,6.854081153869629,297.9715,298.49634,299.18835
36.576393,31.813,0.6574202,-0.01467799,-2.0889212e-05,0.0,False,0.0,238.4967041015625,8.918619155883789,297.9736,298.49445,299.18408
35.26683,29.948,0.65721095,-0.01462292,-2.0909203e-05,0.0,False,0.0,230.28326416015625,11.570602416992188,297.97565,298.49258,299.1798
33.280155,27.739,0.65701777,-0.014549493,-2.0869224e-05,0.0,False,0.0,223.53411865234375,14.32335090637207,297.97778,298.49075,299.17554
30.789724,25.258,0.65680397,-0.014531136,-2.0869224e-05,0.0,False,0.0,224.06243896484375,15.80960464477539,297.97986,298.4889,299.1713
28.02039,22.695,0.65655905,-0.014439352,-2.0869224e-05,0.0,False,0.0,229.6429443359375,16.459209442138672,297.982,298.487,299.16708
25.19183,20.2,0.6562906,-0.014384282,-2.0869224e-05,0.0,False,0.0,239.07037353515625,16.38886260986328,297.98404,298.48514,299.16263
22.449003,17.932,0.65602034,-0.0143659245,-2.0829244e-05,0.0,False,0.0,250.53759765625,15.859926223754883,297.98615,298.48337,299.1584
19.904922,16.08,0.6557608,-0.014274141,-2.0829244e-05,0.0,False,0.0,263.89666748046875,14.766097068786621,297.98822,298.48145,299.1541
17.699102,14.64,0.65551025,-0.014237427,-2.0809255e-05,0.0,False,0.0,280.20672607421875,12.712150573730469,297.9903,298.47958,299.14984
15.910536,13.409,0.65527093,-0.014182357,-2.0789264e-05,0.0,False,0.0,296.75921630859375,10.263609886169434,297.99258,298.4778,299.14548
14.491789,12.202,0.6550538,-0.01410893,-2.0789264e-05,0.0,False,0.0,308.69903564453125,8.626076698303223,297.99454,298.47592,299.14127
13.314304,10.8689995,0.65486455,-0.01405386,-2.0789264e-05,0.0,False,0.0,313.94488525390625,8.410247802734375,297.99667,298.474,299.1368
12.189272,9.4186,0.6547072,-0.014017146,-2.0749285e-05,0.0,False,0.0,312.4676513671875,9.753912925720215,297.99878,298.4721,299.13257
10.943369,7.8545,0.6545789,-0.013980432,-2.0749285e-05,0.0,False,0.0,307.94189453125,11.855879783630371,298.00082,298.4703,299.1283
