#{"t_start": 1778168436.0736396, "env_id": "None"}
r,l,t
-98387.301306,3599,151.507556
-108810.919927,3599,308.986374
-23079.679605,3599,466.37525
-243531.629482,3599,626.393429
-118097.248468,3599,773.283058
-167881.426249,3599,930.541437
-218229.896773,3599,1090.228601
-46374.431656,3599,1252.390177
-6938.791107,3599,1398.212294
-198588.288456,3599,1555.582117
-111366.976642,3599,1712.041528
-12683.706758,3599,1870.745142
-49321.799698,3599,2017.305967
133.911688,3599,2175.625425
-65771.681856,3599,2334.795058
-13913.853784,3599,2495.213507
-9306.702565,3599,2640.186482
-80936.837091,3599,2798.210664
-10814.967464,3599,2954.581617
87.674013,3599,3110.53159
2318.996071,3599,3254.821311
1159.628864,3599,3411.507277
-20615.879108,3599,3568.049534
-30216.369529,3599,3726.433254
-14385.737143,3599,3874.123863
-65.226391,3599,4032.61559
1488.09914,3599,4190.893305
-14076.027283,3599,4350.937437
1195.128662,3599,4496.875601
1880.369521,3599,4654.749609
-4540.386596,3599,4813.657316
-1132.619321,3599,4970.557673
2473.536844,3599,5118.705487
2694.289675,3599,5275.837669
2527.239571,3599,5437.537634
3107.253577,3599,5592.441372
1398.513631,3599,5748.997402
2848.743212,3599,5894.24988
3374.024195,3599,6053.074185
-301.354457,3599,6209.498156
3218.834398,3599,6368.997187
2733.901937,3599,6516.063026
3135.44913,3599,6676.574753
2893.785382,3599,6831.121291
121.508132,3599,6987.876525
3087.101097,3599,7131.249285
3357.280799,3599,7287.493449
3408.164622,3599,7448.16594
3329.084124,3599,7603.433589
3183.384066,3599,7748.679938
2966.722878,3599,7911.233284
2692.48379,3599,8072.917361
3371.311202,3599,8232.627071
3264.702387,3599,8378.638377
3436.27799,3599,8539.182714
3177.656576,3599,8696.049718
3315.502575,3599,8855.338402
3074.305383,3599,9006.80141
2837.75968,3599,9167.705466
2467.710113,3599,9325.433592
3307.559952,3599,9484.445797
3086.378882,3599,9629.62159
3311.833256,3599,9790.406519
3390.920838,3599,9950.246188
3103.905325,3599,10109.209471
3160.063539,3599,10253.089494
3235.98367,3599,10412.313304
3073.459771,3599,10571.753196
3171.231334,3599,10731.526809
3001.753222,3599,10888.509415
3368.128716,3599,11033.977429
3262.45891,3599,11193.06568
2445.256902,3599,11351.213408
3015.833016,3599,11508.846121
2946.331431,3599,11654.531177
3147.337373,3599,11814.081761
3233.681237,3599,11975.417256
3292.758794,3599,12133.645375
3368.997738,3599,12277.157394
3251.458831,3599,12433.680237
3402.64373,3599,12593.330072
3370.217978,3599,12752.07346
2993.726632,3599,12898.021305
3314.053378,3599,13056.301467
3403.324971,3599,13216.273497
2899.717786,3599,13377.750108
3121.884753,3599,13524.737533
2974.040198,3599,13681.089485
3348.098149,3599,13840.617262
3085.826316,3599,13999.910978
3175.687496,3599,14145.765708
3252.190136,3599,14302.921888
2940.849234,3599,14460.713465
3273.642029,3599,14621.761416
3309.134909,3599,14768.621319
3304.758409,3599,14925.187532
2994.754216,3599,15087.929846
3316.76534,3599,15246.625226
2957.551955,3599,15391.253505
3336.435254,3599,15550.627141
3395.993492,3599,15710.045294
3408.720482,3599,15870.669399
3206.305964,3599,16029.43537
3361.949998,3599,16173.987135
3151.022486,3599,16330.535069
3365.307701,3599,16489.72537
3212.489529,3599,16648.08529
3373.77766,3599,16792.357455
3360.556259,3599,16951.601151
3058.240364,3599,17105.78577
3241.680602,3599,17265.301461
3054.655564,3599,17412.977586
3284.211874,3599,17579.053303
3239.896583,3599,17736.813537
3154.047978,3599,17897.042217
3382.658412,3599,18043.859586
3291.131883,3599,18201.765456
3438.886092,3599,18362.653446
2536.369958,3599,18522.345279
2646.056879,3599,18672.291529
3284.001331,3599,18830.486068
3402.773273,3599,18989.01461
3313.599656,3599,19147.657811
3300.919339,3599,19296.153702
3383.909569,3599,19452.066247
3482.283424,3599,19612.327129
3403.867686,3599,19769.293313
2868.104576,3599,19919.71392
3406.544357,3599,20079.303867
3369.298549,3599,20237.481426
3383.2449,3599,20395.1627
3388.814958,3599,20539.78956
3141.407351,3599,20696.11744
3423.85831,3599,20855.957994
3458.632209,3599,21012.317424
3336.106591,3599,21157.31799
3345.639743,3599,21316.009769
3401.186997,3599,21476.858802
3370.924682,3599,21672.208567
