#{"t_start": 1778506719.7151988, "env_id": "None"}
r,l,t
107.040526,3599,744.032234
-9265.019846,3599,1609.240018
-8552.822402,3599,2472.877519
-4838.149984,3599,3326.596513
-10645.959235,3599,4149.05221
-3324.014846,3599,4938.212248
-7867.83546,3599,5845.83909
-3617.329654,3599,6684.030207
-2330.090616,3599,7522.876618
333.754696,3599,8303.418684
-299.169997,3599,9077.208446
-6761.693003,3599,9852.525421
-4861.512582,3599,10636.204771
-6395.768227,3599,11502.384097
-4475.811089,3599,12282.180621
-2214.935544,3599,13055.669246
-4162.569391,3599,13831.224894
-3720.298034,3599,14603.796408
-8284.990157,3599,15363.700249
-9840.116086,3599,16142.54495
-31878.495674,3599,16992.136284
-10763.213062,3599,17782.38463
-14079.68918,3599,18563.520159
-2362.641945,3599,19342.656259
-10006.465074,3599,20137.752863
-4121.020586,3599,20903.222021
-8927.400007,3599,21686.008073
-3298.319069,3599,22549.664
-2176.216504,3599,23332.000863
-657.543592,3599,24102.967388
-184.707481,3599,24883.308441
-743.758023,3599,25653.007924
-1255.754465,3599,26446.960654
-914.145347,3599,27220.212586
-1138.187341,3599,28089.22039
-3037.83385,3599,28878.355957
-3721.625455,3599,29666.692065
106.818988,3599,30460.756792
-398.712686,3599,31253.84053
1461.23474,3599,32030.672319
569.836779,3599,32811.848351
-1846.156491,3599,33688.108405
1017.55436,3599,34474.700958
-423.686838,3599,35247.964465
-1538.577807,3599,36037.813653
785.363119,3599,36835.34067
421.479982,3599,37622.02919
1569.02554,3599,38410.601762
-182.795188,3599,39267.475348
1330.804521,3599,40038.0048
743.024444,3599,40801.492379
2351.163052,3599,41576.394111
1211.642219,3599,42348.901053
2629.761849,3599,43130.792433
958.90911,3599,43913.677481
