ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,3.0,298.0,1.0,2500.0,0.0,NaN,0.0
3657.9285,8.301776,298.0,1.0,3657.9285,0.0,NaN,8.0626545
3614.8047,13.329864,298.0,1.0,3614.8047,0.0,NaN,3.493497
3379.7693,5.438366,298.0,1.0,3379.7693,0.0,NaN,6.1809688
4085.483,8.739179,298.0,1.0,4085.483,0.0,NaN,11.289891
3983.0298,5.1637044,298.0,1.0,3983.0298,0.0,NaN,8.358687
4186.741,8.956845,298.0,1.0,4186.741,0.0,NaN,11.745498
4001.6792,13.392534,298.0,1.0,4001.6792,0.0,NaN,10.593015
4118.562,10.782505,298.0,1.0,4118.562,0.0,NaN,5.3625526
4149.5146,10.69192,298.0,1.0,4149.5146,0.0,NaN,10.22821
4112.0557,16.561567,298.0,1.0,4112.0557,0.0,NaN,1.5841424
4052.1638,6.277808,298.0,1.0,4052.1638,0.0,NaN,4.5923233
3695.4707,4.7337847,298.0,1.0,3695.4707,0.0,NaN,6.125736
3900.656,7.569068,298.0,1.0,3900.656,0.0,NaN,10.486475
4398.506,8.557246,298.0,1.0,4398.506,0.0,NaN,6.0311317
4462.8525,3.0,298.0,1.0,4462.8525,0.0,NaN,12.156987
4189.7617,3.0,298.0,1.0,4189.7617,0.0,NaN,8.688799
4150.2827,4.8950768,298.0,1.0,4150.2827,0.0,NaN,7.5013967
4331.618,7.238062,298.0,1.0,4331.618,0.0,NaN,10.960871
4482.355,9.61498,298.0,1.0,4482.355,0.0,NaN,9.160644
4017.6465,12.251029,298.0,1.0,4017.6465,0.0,NaN,1.8823653
4168.4917,3.0,298.0,1.0,4168.4917,0.0,NaN,7.2742343
3998.4685,3.430816,298.0,1.0,3998.4685,0.0,NaN,2.1300406
4353.187,14.369465,298.0,1.0,4353.187,0.0,NaN,2.555427
4177.6387,13.42707,298.0,1.0,4177.6387,0.0,NaN,13.640809
4175.344,9.8038225,298.0,1.0,4175.344,0.0,NaN,12.8060875
4147.2603,13.126422,298.0,1.0,4147.2603,0.0,NaN,5.230218
4120.8716,9.116029,298.0,1.0,4120.8716,0.0,NaN,6.7020445
4225.12,11.455152,298.0,1.0,4225.12,0.0,NaN,0.0
4162.764,11.479386,298.0,1.0,4162.764,0.0,NaN,0.0
4217.2534,9.122418,298.0,1.0,4217.2534,0.0,NaN,9.054896
4017.16,13.980109,298.0,1.0,4017.16,0.0,NaN,13.437286
4281.707,13.45142,298.0,1.0,4281.707,0.0,NaN,3.9566188
4327.456,15.93669,298.0,1.0,4327.456,0.0,NaN,6.0496
4178.289,13.996571,298.0,1.0,4178.289,0.0,NaN,0.0
4484.732,13.582909,298.0,1.0,4484.732,0.0,NaN,0.0
4500.0,13.345566,298.0,1.0,4500.0,0.0,NaN,0.0
4334.772,15.685796,298.0,1.0,4334.772,0.0,NaN,3.8399487
4233.685,12.317862,298.0,1.0,4233.685,0.0,NaN,1.9895345
4007.5361,15.780152,298.0,1.0,4007.5361,0.0,NaN,2.5168328
3897.4675,13.513004,298.0,1.0,3897.4675,0.0,NaN,8.864564
4082.2505,6.729664,298.0,1.0,4082.2505,0.0,NaN,14.084348
4367.8755,11.702192,298.0,1.0,4367.8755,0.0,NaN,6.08272
4215.6704,7.124724,298.0,1.0,4215.6704,0.0,NaN,0.51095486
3663.847,4.4076967,298.0,1.0,3663.847,0.0,NaN,5.5333047
4329.626,8.802633,298.0,1.0,4329.626,0.0,NaN,7.0371776
4014.6978,10.236651,298.0,1.0,4014.6978,0.0,NaN,3.7402005
4114.918,15.437829,298.0,1.0,4114.918,0.0,NaN,8.013641
4348.391,13.053029,298.0,1.0,4348.391,0.0,NaN,2.3707807
4048.5938,10.535722,298.0,1.0,4048.5938,0.0,NaN,9.760526
4101.9844,4.101073,298.0,1.0,4101.9844,0.0,NaN,16.327301
4229.9097,10.983371,298.0,1.0,4229.9097,0.0,NaN,8.832198
4291.942,9.349363,298.0,1.0,4291.942,0.0,NaN,4.954007
4353.6665,12.377204,298.0,1.0,4353.6665,0.0,NaN,4.6326694
4166.6963,7.337748,298.0,1.0,4166.6963,0.0,NaN,17.357658
4242.241,13.901371,298.0,1.0,4242.241,0.0,NaN,10.276977
4364.3716,7.6943226,298.0,1.0,4364.3716,0.0,NaN,2.552402
4172.4033,3.0,298.0,1.0,4172.4033,0.0,NaN,11.146185
4316.4956,12.261446,298.0,1.0,4316.4956,0.0,NaN,13.497379
4121.7485,11.246163,298.0,1.0,4121.7485,0.0,NaN,9.598112
4161.8877,11.732547,298.0,1.0,4161.8877,0.0,NaN,9.556616
4212.108,9.6841955,298.0,1.0,4212.108,0.0,NaN,11.349985
4311.321,12.303715,298.0,1.0,4311.321,0.0,NaN,4.4653745
4401.9062,8.909947,298.0,1.0,4401.9062,0.0,NaN,3.540215
4137.2563,9.327582,298.0,1.0,4137.2563,0.0,NaN,10.242144
4046.8416,13.974852,298.0,1.0,4046.8416,0.0,NaN,24.533627
4091.2603,8.11281,298.0,1.0,4091.2603,0.0,NaN,9.150463
4313.182,7.334757,298.0,1.0,4313.182,0.0,NaN,2.2840977
4292.2754,8.945534,298.0,1.0,4292.2754,0.0,NaN,5.8442383
4279.8877,10.524995,298.0,1.0,4279.8877,0.0,NaN,0.0
4437.812,4.594761,298.0,1.0,4437.812,0.0,NaN,4.3224006
4034.6848,12.298555,298.0,1.0,4034.6848,0.0,NaN,14.431575
3812.0662,15.307015,298.0,1.0,3812.0662,0.0,NaN,13.184592
4076.9246,5.53708,298.0,1.0,4076.9246,0.0,NaN,10.126665
4090.7244,8.045047,298.0,1.0,4090.7244,0.0,NaN,10.820854
4374.018,6.984454,298.0,1.0,4374.018,0.0,NaN,6.421861
4218.3164,8.135891,298.0,1.0,4218.3164,0.0,NaN,8.534473
4221.553,9.448516,298.0,1.0,4221.553,0.0,NaN,9.879762
4479.79,8.152007,298.0,1.0,4479.79,0.0,NaN,15.345997
3947.5544,4.813729,298.0,1.0,3947.5544,0.0,NaN,19.601192
3957.5317,5.854352,298.0,1.0,3957.5317,0.0,NaN,6.1663923
4190.8364,7.933047,298.0,1.0,4190.8364,0.0,NaN,0.0
