ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,50.0,298.0,1.0,2500.0,0.0,NaN,0.0
2232.198,43.08133,298.0,1.0,2232.198,0.0,NaN,10.881946
1524.6117,39.46939,298.0,1.0,1524.6117,0.0,NaN,9.048212
911.7353,26.238152,298.0,1.0,911.7353,0.0,NaN,1.2215257
734.41565,3.0,298.0,1.0,734.41565,0.0,NaN,4.9250484
557.54285,3.0,298.0,1.0,557.54285,0.0,NaN,0.7440299
387.7369,3.0,298.0,1.0,387.7369,0.0,NaN,5.510169
732.01263,3.0,298.0,1.0,732.01263,0.0,NaN,0.7053256
621.2696,3.0,298.0,1.0,621.2696,0.0,NaN,9.016082
670.3284,3.0,298.0,1.0,670.3284,0.0,NaN,8.066353
236.69167,3.0,298.0,1.0,236.69167,0.0,NaN,7.682362
219.28722,3.0,298.0,1.0,219.28722,0.0,NaN,16.668886
0.0,3.0,298.0,1.0,0.0,0.0,NaN,19.457573
0.0,3.0,298.0,1.0,0.0,0.0,NaN,21.2932
39.096817,3.0,298.0,1.0,39.096817,0.0,NaN,13.173374
122.6373,3.0,298.0,1.0,122.6373,0.0,NaN,17.70412
604.8603,3.0,298.0,1.0,604.8603,0.0,NaN,9.979832
583.5375,3.0,298.0,1.0,583.5375,0.0,NaN,8.502894
275.3541,3.0,298.0,1.0,275.3541,0.0,NaN,5.5601177
579.27747,3.0,298.0,1.0,579.27747,0.0,NaN,10.503575
285.3224,3.0,298.0,1.0,285.3224,0.0,NaN,18.4382
573.6392,3.0,298.0,1.0,573.6392,0.0,NaN,14.569768
346.83444,3.0,298.0,1.0,346.83444,0.0,NaN,9.336114
140.41699,3.0,298.0,1.0,140.41699,0.0,NaN,18.100578
170.34267,3.0,298.0,1.0,170.34267,0.0,NaN,10.004738
29.647663,3.0,298.0,1.0,29.647663,0.0,NaN,3.2270372
41.17982,3.0,298.0,1.0,41.17982,0.0,NaN,14.200458
167.74803,3.0,298.0,1.0,167.74803,0.0,NaN,12.155959
394.99405,3.0,298.0,1.0,394.99405,0.0,NaN,14.289295
285.68048,3.0,298.0,1.0,285.68048,0.0,NaN,10.398719
369.27795,3.0,298.0,1.0,369.27795,0.0,NaN,14.620399
461.31824,3.0,298.0,1.0,461.31824,0.0,NaN,16.160444
180.27368,3.0,298.0,1.0,180.27368,0.0,NaN,10.549652
0.0,3.0,298.0,1.0,0.0,0.0,NaN,5.000624
410.08563,3.0,298.0,1.0,410.08563,0.0,NaN,9.829557
64.662155,3.0,298.0,1.0,64.662155,0.0,NaN,0.0
0.0,3.0,298.0,1.0,0.0,0.0,NaN,10.390076
236.48956,3.0,298.0,1.0,236.48956,0.0,NaN,19.900227
247.80272,3.0,298.0,1.0,247.80272,0.0,NaN,5.023575
245.52727,3.0,298.0,1.0,245.52727,0.0,NaN,19.008715
788.30365,3.0,298.0,1.0,788.30365,0.0,NaN,8.797589
200.01474,3.0,298.0,1.0,200.01474,0.0,NaN,4.866338
42.526962,3.0,298.0,1.0,42.526962,0.0,NaN,0.0
0.0,3.0,298.0,1.0,0.0,0.0,NaN,6.495747
0.0,3.0,298.0,1.0,0.0,0.0,NaN,5.576709
270.74713,3.0,298.0,1.0,270.74713,0.0,NaN,9.519646
79.76581,3.0,298.0,1.0,79.76581,0.0,NaN,12.6785965
75.97156,3.0,298.0,1.0,75.97156,0.0,NaN,12.374031
365.33673,3.0,298.0,1.0,365.33673,0.0,NaN,16.292896
473.5578,3.0,298.0,1.0,473.5578,0.0,NaN,22.225985
283.9526,3.0,298.0,1.0,283.9526,0.0,NaN,18.29168
370.84396,3.0,298.0,1.0,370.84396,0.0,NaN,13.121155
82.69143,3.0,298.0,1.0,82.69143,0.0,NaN,16.205442
