ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,3.0,298.0,1.0,2500.0,0.0,NaN,0.0
3268.2822,11.177503,298.0,1.0,3268.2822,0.0,NaN,4.8728466
4370.029,5.803996,298.0,1.0,4370.029,0.0,NaN,8.521139
4032.4412,4.29357,298.0,1.0,4032.4412,0.0,NaN,18.791985
4143.87,8.465347,298.0,1.0,4143.87,0.0,NaN,6.492555
3914.474,13.929423,298.0,1.0,3914.474,0.0,NaN,8.408156
4185.365,9.131216,298.0,1.0,4185.365,0.0,NaN,5.2697954
4018.7441,9.841859,298.0,1.0,4018.7441,0.0,NaN,6.7429123
4300.0605,11.377446,298.0,1.0,4300.0605,0.0,NaN,11.10371
4104.951,13.356732,298.0,1.0,4104.951,0.0,NaN,9.586254
4231.148,12.096065,298.0,1.0,4231.148,0.0,NaN,16.446167
4255.5254,10.221411,298.0,1.0,4255.5254,0.0,NaN,5.6437435
4005.3083,7.1969686,298.0,1.0,4005.3083,0.0,NaN,9.185505
4289.5493,13.702296,298.0,1.0,4289.5493,0.0,NaN,2.12014
4194.7563,16.147247,298.0,1.0,4194.7563,0.0,NaN,0.0
4333.988,12.777064,298.0,1.0,4333.988,0.0,NaN,4.8173695
3961.1555,10.944413,298.0,1.0,3961.1555,0.0,NaN,8.267403
4141.436,13.1932,298.0,1.0,4141.436,0.0,NaN,12.74538
4061.937,8.516057,298.0,1.0,4061.937,0.0,NaN,13.290459
4500.0,14.293246,298.0,1.0,4500.0,0.0,NaN,11.09497
4128.5815,12.31247,298.0,1.0,4128.5815,0.0,NaN,4.705715
4065.4697,5.6957617,298.0,1.0,4065.4697,0.0,NaN,0.0
4030.817,3.682623,298.0,1.0,4030.817,0.0,NaN,0.0
4344.8286,3.2539973,298.0,1.0,4344.8286,0.0,NaN,7.684284
4438.427,7.3298545,298.0,1.0,4438.427,0.0,NaN,14.92348
4379.2246,6.9869237,298.0,1.0,4379.2246,0.0,NaN,10.566488
4248.9834,12.334069,298.0,1.0,4248.9834,0.0,NaN,8.249158
4415.9307,11.464035,298.0,1.0,4415.9307,0.0,NaN,2.8309612
4313.6343,16.469465,298.0,1.0,4313.6343,0.0,NaN,7.1402493
3742.9895,10.876794,298.0,1.0,3742.9895,0.0,NaN,6.020111
4106.6655,12.54181,298.0,1.0,4106.6655,0.0,NaN,7.746744
4165.007,12.446559,298.0,1.0,4165.007,0.0,NaN,5.3436875
4149.6865,8.936846,298.0,1.0,4149.6865,0.0,NaN,0.0
4314.068,9.081213,298.0,1.0,4314.068,0.0,NaN,15.449643
3994.7698,13.32734,298.0,1.0,3994.7698,0.0,NaN,4.512784
3914.4307,14.229188,298.0,1.0,3914.4307,0.0,NaN,12.355372
4217.416,9.227382,298.0,1.0,4217.416,0.0,NaN,7.4240537
3959.1746,3.08989,298.0,1.0,3959.1746,0.0,NaN,5.180776
4500.0,8.130442,298.0,1.0,4500.0,0.0,NaN,0.20679533
4230.6055,8.945813,298.0,1.0,4230.6055,0.0,NaN,3.3453078
4500.0,6.99552,298.0,1.0,4500.0,0.0,NaN,4.583177
4148.197,6.306893,298.0,1.0,4148.197,0.0,NaN,0.54199994
4202.9517,5.496368,298.0,1.0,4202.9517,0.0,NaN,1.8162757
4500.0,7.8433723,298.0,1.0,4500.0,0.0,NaN,12.970773
4258.5205,11.788025,298.0,1.0,4258.5205,0.0,NaN,13.680834
4145.8657,9.823761,298.0,1.0,4145.8657,0.0,NaN,0.0
4368.655,7.474821,298.0,1.0,4368.655,0.0,NaN,5.3266344
4233.2563,7.8211966,298.0,1.0,4233.2563,0.0,NaN,8.526978
4500.0,13.568035,298.0,1.0,4500.0,0.0,NaN,11.422643
4333.5405,11.869513,298.0,1.0,4333.5405,0.0,NaN,14.511299
3862.692,17.227457,298.0,1.0,3862.692,0.0,NaN,17.15191
4046.7322,13.63358,298.0,1.0,4046.7322,0.0,NaN,17.196247
4461.777,16.782372,298.0,1.0,4461.777,0.0,NaN,9.818375
4283.5933,15.347166,298.0,1.0,4283.5933,0.0,NaN,5.5474014
4438.5,14.811295,298.0,1.0,4438.5,0.0,NaN,5.368286
4158.1235,12.791527,298.0,1.0,4158.1235,0.0,NaN,4.4798136
