ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,30.0,298.0,1.0,2500.0,0.0,NaN,0.0
1524.9366,24.629276,298.0,1.0,1524.9366,0.0,NaN,9.204289
1061.279,4.8139725,298.0,1.0,1061.279,0.0,NaN,2.2426038
174.77461,3.0,298.0,1.0,174.77461,0.0,NaN,8.75569
420.82437,3.0,298.0,1.0,420.82437,0.0,NaN,9.055713
683.48065,3.0,298.0,1.0,683.48065,0.0,NaN,0.6744981
649.18726,3.0,298.0,1.0,649.18726,0.0,NaN,3.015432
129.49289,3.0,298.0,1.0,129.49289,0.0,NaN,3.1177104
440.16647,3.0,298.0,1.0,440.16647,0.0,NaN,16.170498
520.10297,3.0,298.0,1.0,520.10297,0.0,NaN,13.23477
883.6523,3.0,298.0,1.0,883.6523,0.0,NaN,12.916121
709.6818,3.0,298.0,1.0,709.6818,0.0,NaN,13.5542
0.0,3.0,298.0,1.0,0.0,0.0,NaN,18.8567
173.33641,3.0,298.0,1.0,173.33641,0.0,NaN,8.124
77.91951,3.0,298.0,1.0,77.91951,0.0,NaN,20.457645
11.385173,3.0,298.0,1.0,11.385173,0.0,NaN,14.915794
15.511483,3.0,298.0,1.0,15.511483,0.0,NaN,13.090926
276.98474,3.0,298.0,1.0,276.98474,0.0,NaN,14.513451
195.48395,3.0,298.0,1.0,195.48395,0.0,NaN,17.346668
0.0,3.0,298.0,1.0,0.0,0.0,NaN,11.123243
330.78033,3.0,298.0,1.0,330.78033,0.0,NaN,2.0015657
398.93958,3.0,298.0,1.0,398.93958,0.0,NaN,12.571615
4.1472316,3.0,298.0,1.0,4.1472316,0.0,NaN,8.076659
607.8391,3.0,298.0,1.0,607.8391,0.0,NaN,18.492826
250.20987,3.0,298.0,1.0,250.20987,0.0,NaN,17.791098
28.42404,3.0,298.0,1.0,28.42404,0.0,NaN,11.954862
442.65033,3.0,298.0,1.0,442.65033,0.0,NaN,5.821803
79.93962,3.0,298.0,1.0,79.93962,0.0,NaN,8.625645
494.21915,3.0,298.0,1.0,494.21915,0.0,NaN,2.452916
324.81027,3.0,298.0,1.0,324.81027,0.0,NaN,5.6812286
304.6131,3.0,298.0,1.0,304.6131,0.0,NaN,14.001674
54.400967,3.0,298.0,1.0,54.400967,0.0,NaN,15.922576
451.0086,3.0,298.0,1.0,451.0086,0.0,NaN,13.732806
188.19531,3.0,298.0,1.0,188.19531,0.0,NaN,10.446748
575.4615,3.0,298.0,1.0,575.4615,0.0,NaN,14.717322
210.55167,3.0,298.0,1.0,210.55167,0.0,NaN,10.274437
252.24097,3.0,298.0,1.0,252.24097,0.0,NaN,8.138347
148.4844,3.0,298.0,1.0,148.4844,0.0,NaN,11.206532
274.048,3.0,298.0,1.0,274.048,0.0,NaN,13.35491
299.1422,3.0,298.0,1.0,299.1422,0.0,NaN,13.607109
419.7193,3.0,298.0,1.0,419.7193,0.0,NaN,3.0214071
698.851,3.0,298.0,1.0,698.851,0.0,NaN,0.0
506.90692,3.0,298.0,1.0,506.90692,0.0,NaN,7.873401
61.66023,3.0,298.0,1.0,61.66023,0.0,NaN,10.169703
115.04759,3.0,298.0,1.0,115.04759,0.0,NaN,16.772276
90.6073,3.0,298.0,1.0,90.6073,0.0,NaN,16.168898
0.0,3.0,298.0,1.0,0.0,0.0,NaN,20.881344
475.49933,3.0,298.0,1.0,475.49933,0.0,NaN,16.59336
382.33978,3.0,298.0,1.0,382.33978,0.0,NaN,17.531384
483.90417,3.0,298.0,1.0,483.90417,0.0,NaN,19.841888
242.28113,3.0,298.0,1.0,242.28113,0.0,NaN,16.968103
0.0,3.0,298.0,1.0,0.0,0.0,NaN,11.8164425
334.6859,3.0,298.0,1.0,334.6859,0.0,NaN,16.30496
524.9005,3.0,298.0,1.0,524.9005,0.0,NaN,11.695621
165.94948,3.0,298.0,1.0,165.94948,0.0,NaN,7.062492
299.28543,3.0,298.0,1.0,299.28543,0.0,NaN,8.289784
181.13347,3.0,298.0,1.0,181.13347,0.0,NaN,9.52937
0.0,3.0,298.0,1.0,0.0,0.0,NaN,13.228285
302.41785,3.0,298.0,1.0,302.41785,0.0,NaN,10.551807
52.906303,3.0,298.0,1.0,52.906303,0.0,NaN,8.926561
268.5704,3.0,298.0,1.0,268.5704,0.0,NaN,16.199642
247.80983,3.0,298.0,1.0,247.80983,0.0,NaN,12.831673
627.71606,3.0,298.0,1.0,627.71606,0.0,NaN,7.0717754
191.75783,3.0,298.0,1.0,191.75783,0.0,NaN,9.549621
418.89896,3.0,298.0,1.0,418.89896,0.0,NaN,15.047648
317.8718,3.0,298.0,1.0,317.8718,0.0,NaN,12.254736
361.8964,3.0,298.0,1.0,361.8964,0.0,NaN,9.355399
471.9933,3.0,298.0,1.0,471.9933,0.0,NaN,7.6417656
471.02167,3.0,298.0,1.0,471.02167,0.0,NaN,6.881967
618.2032,3.0,298.0,1.0,618.2032,0.0,NaN,10.2356825
430.3521,3.0,298.0,1.0,430.3521,0.0,NaN,21.292126
367.2026,3.0,298.0,1.0,367.2026,0.0,NaN,7.8526316
145.89783,3.0,298.0,1.0,145.89783,0.0,NaN,9.562272
208.97815,3.0,298.0,1.0,208.97815,0.0,NaN,15.321043
134.29445,3.0,298.0,1.0,134.29445,0.0,NaN,4.1193457
710.7563,3.0,298.0,1.0,710.7563,0.0,NaN,8.997825
170.9117,3.0,298.0,1.0,170.9117,0.0,NaN,10.012513
0.0,3.0,298.0,1.0,0.0,0.0,NaN,10.076088
0.0,3.0,298.0,1.0,0.0,0.0,NaN,5.0816326
26.471256,3.0,298.0,1.0,26.471256,0.0,NaN,0.0
411.79715,3.0,298.0,1.0,411.79715,0.0,NaN,9.667987
310.40118,3.0,298.0,1.0,310.40118,0.0,NaN,13.525245
129.67824,3.0,298.0,1.0,129.67824,0.0,NaN,7.925579
0.0,3.0,298.0,1.0,0.0,0.0,NaN,6.9836497
329.30392,3.0,298.0,1.0,329.30392,0.0,NaN,7.921365
252.81322,3.0,298.0,1.0,252.81322,0.0,NaN,11.906293
115.54138,3.0,298.0,1.0,115.54138,0.0,NaN,9.988517
412.26733,3.0,298.0,1.0,412.26733,0.0,NaN,14.821848
537.60345,3.0,298.0,1.0,537.60345,0.0,NaN,7.6816173
617.23474,3.0,298.0,1.0,617.23474,0.0,NaN,12.90817
395.41608,3.0,298.0,1.0,395.41608,0.0,NaN,14.8445215
417.49094,3.0,298.0,1.0,417.49094,0.0,NaN,0.0
0.0,3.0,298.0,1.0,0.0,0.0,NaN,9.920186
315.60883,3.0,298.0,1.0,315.60883,0.0,NaN,3.7291467
376.33337,3.0,298.0,1.0,376.33337,0.0,NaN,0.0
227.53085,3.0,298.0,1.0,227.53085,0.0,NaN,2.3109376
418.89896,3.0,298.0,1.0,418.89896,0.0,NaN,15.047648
317.8718,3.0,298.0,1.0,317.8718,0.0,NaN,12.254736
361.8964,3.0,298.0,1.0,361.8964,0.0,NaN,9.355399
471.9933,3.0,298.0,1.0,471.9933,0.0,NaN,7.6417656
471.02167,3.0,298.0,1.0,471.02167,0.0,NaN,6.881967
618.2032,3.0,298.0,1.0,618.2032,0.0,NaN,10.2356825
430.3521,3.0,298.0,1.0,430.3521,0.0,NaN,21.292126
367.2026,3.0,298.0,1.0,367.2026,0.0,NaN,7.8526316
145.89783,3.0,298.0,1.0,145.89783,0.0,NaN,9.562272
208.97815,3.0,298.0,1.0,208.97815,0.0,NaN,15.321043
134.29445,3.0,298.0,1.0,134.29445,0.0,NaN,4.1193457
710.7563,3.0,298.0,1.0,710.7563,0.0,NaN,8.997825
170.9117,3.0,298.0,1.0,170.9117,0.0,NaN,10.012513
0.0,3.0,298.0,1.0,0.0,0.0,NaN,10.076088
0.0,3.0,298.0,1.0,0.0,0.0,NaN,5.0816326
26.471256,3.0,298.0,1.0,26.471256,0.0,NaN,0.0
411.79715,3.0,298.0,1.0,411.79715,0.0,NaN,9.667987
310.40118,3.0,298.0,1.0,310.40118,0.0,NaN,13.525245
129.67824,3.0,298.0,1.0,129.67824,0.0,NaN,7.925579
0.0,3.0,298.0,1.0,0.0,0.0,NaN,6.9836497
