ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,3.0,298.0,1.0,2500.0,0.0,NaN,0.0
1799.3389,6.583839,298.0,1.0,1799.3389,0.0,NaN,8.418882
833.59515,3.0,298.0,1.0,833.59515,0.0,NaN,13.844076
79.52535,3.0,298.0,1.0,79.52535,0.0,NaN,11.937467
0.0,3.0,298.0,1.0,0.0,0.0,NaN,14.920717
450.12604,3.0,298.0,1.0,450.12604,0.0,NaN,14.123162
212.12076,3.0,298.0,1.0,212.12076,0.0,NaN,16.989262
0.0,3.0,298.0,1.0,0.0,0.0,NaN,17.729532
226.43785,3.0,298.0,1.0,226.43785,0.0,NaN,6.8072376
483.67764,3.0,298.0,1.0,483.67764,0.0,NaN,9.220589
409.17728,3.0,298.0,1.0,409.17728,0.0,NaN,2.5992334
505.1431,3.0,298.0,1.0,505.1431,0.0,NaN,11.2832575
0.0,3.0,298.0,1.0,0.0,0.0,NaN,10.820782
266.07474,3.0,298.0,1.0,266.07474,0.0,NaN,5.449304
210.55247,3.0,298.0,1.0,210.55247,0.0,NaN,12.764796
209.89252,3.0,298.0,1.0,209.89252,0.0,NaN,14.093134
441.5262,3.0,298.0,1.0,441.5262,0.0,NaN,11.764109
0.0,3.0,298.0,1.0,0.0,0.0,NaN,5.477947
397.22952,3.0,298.0,1.0,397.22952,0.0,NaN,4.918036
0.0,3.0,298.0,1.0,0.0,0.0,NaN,7.7089667
35.245567,3.0,298.0,1.0,35.245567,0.0,NaN,8.688768
58.216007,3.0,298.0,1.0,58.216007,0.0,NaN,2.5847495
174.85669,3.0,298.0,1.0,174.85669,0.0,NaN,11.133361
112.738205,3.0,298.0,1.0,112.738205,0.0,NaN,12.463578
262.9761,3.0,298.0,1.0,262.9761,0.0,NaN,13.636944
0.0,3.0,298.0,1.0,0.0,0.0,NaN,15.91531
349.59027,3.0,298.0,1.0,349.59027,0.0,NaN,13.634318
75.49359,3.0,298.0,1.0,75.49359,0.0,NaN,9.294022
362.3667,3.0,298.0,1.0,362.3667,0.0,NaN,7.542652
482.34045,3.0,298.0,1.0,482.34045,0.0,NaN,2.840057
0.0,3.0,298.0,1.0,0.0,0.0,NaN,8.733612
501.77063,3.0,298.0,1.0,501.77063,0.0,NaN,0.20805895
590.0496,3.0,298.0,1.0,590.0496,0.0,NaN,8.196032
412.89536,3.0,298.0,1.0,412.89536,0.0,NaN,9.198364
490.80014,3.0,298.0,1.0,490.80014,0.0,NaN,14.482734
487.27194,3.0,298.0,1.0,487.27194,0.0,NaN,12.027544
734.48676,3.0,298.0,1.0,734.48676,0.0,NaN,12.447349
237.45355,3.0,298.0,1.0,237.45355,0.0,NaN,13.388827
3.511682,3.0,298.0,1.0,3.511682,0.0,NaN,18.43123
21.329462,3.0,298.0,1.0,21.329462,0.0,NaN,8.865038
39.19083,3.0,298.0,1.0,39.19083,0.0,NaN,9.89528
188.86131,3.0,298.0,1.0,188.86131,0.0,NaN,15.571958
90.00997,3.0,298.0,1.0,90.00997,0.0,NaN,10.5966835
0.0,3.0,298.0,1.0,0.0,0.0,NaN,16.196632
332.46988,3.0,298.0,1.0,332.46988,0.0,NaN,12.121192
