ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,40.0,298.0,1.0,2500.0,0.0,NaN,0.0
1702.13,31.712751,298.0,1.0,1702.13,0.0,NaN,0.0
720.94464,3.0,298.0,1.0,720.94464,0.0,NaN,5.108905
117.89864,3.0,298.0,1.0,117.89864,0.0,NaN,16.708172
577.5856,3.0,298.0,1.0,577.5856,0.0,NaN,19.699734
322.56955,3.0,298.0,1.0,322.56955,0.0,NaN,22.963438
148.88768,3.0,298.0,1.0,148.88768,0.0,NaN,17.915497
111.63488,3.0,298.0,1.0,111.63488,0.0,NaN,13.756066
219.22754,3.0,298.0,1.0,219.22754,0.0,NaN,11.07806
166.57149,3.0,298.0,1.0,166.57149,0.0,NaN,2.9046922
269.77136,3.0,298.0,1.0,269.77136,0.0,NaN,0.46381056
423.56064,3.0,298.0,1.0,423.56064,0.0,NaN,2.0477355
304.54352,3.0,298.0,1.0,304.54352,0.0,NaN,5.413547
185.34962,3.0,298.0,1.0,185.34962,0.0,NaN,1.6013235
135.74673,3.0,298.0,1.0,135.74673,0.0,NaN,3.2291114
97.12507,3.0,298.0,1.0,97.12507,0.0,NaN,6.8320394
44.085728,3.0,298.0,1.0,44.085728,0.0,NaN,16.280699
7.2716026,3.0,298.0,1.0,7.2716026,0.0,NaN,2.393645
496.99966,3.0,298.0,1.0,496.99966,0.0,NaN,11.713439
216.16956,3.0,298.0,1.0,216.16956,0.0,NaN,21.428198
534.5187,3.0,298.0,1.0,534.5187,0.0,NaN,12.019047
316.2409,3.0,298.0,1.0,316.2409,0.0,NaN,14.311751
34.89205,3.0,298.0,1.0,34.89205,0.0,NaN,15.046358
301.62662,3.0,298.0,1.0,301.62662,0.0,NaN,13.636902
557.45087,3.0,298.0,1.0,557.45087,0.0,NaN,7.92695
623.9049,3.0,298.0,1.0,623.9049,0.0,NaN,9.02648
378.01727,3.0,298.0,1.0,378.01727,0.0,NaN,10.339249
560.61456,3.0,298.0,1.0,560.61456,0.0,NaN,7.961458
319.615,3.0,298.0,1.0,319.615,0.0,NaN,16.199007
0.0,3.0,298.0,1.0,0.0,0.0,NaN,18.500816
0.0,3.0,298.0,1.0,0.0,0.0,NaN,11.156517
0.0,3.0,298.0,1.0,0.0,0.0,NaN,6.0967774
106.04047,3.0,298.0,1.0,106.04047,0.0,NaN,0.093859434
0.0,3.0,298.0,1.0,0.0,0.0,NaN,11.244622
11.852548,3.0,298.0,1.0,11.852548,0.0,NaN,10.771015
317.40015,3.0,298.0,1.0,317.40015,0.0,NaN,10.192576
73.15202,3.0,298.0,1.0,73.15202,0.0,NaN,5.959454
0.0,3.0,298.0,1.0,0.0,0.0,NaN,14.809379
222.02629,3.0,298.0,1.0,222.02629,0.0,NaN,0.0
263.36652,3.0,298.0,1.0,263.36652,0.0,NaN,4.8987923
0.0,3.0,298.0,1.0,0.0,0.0,NaN,1.601553
423.2617,3.0,298.0,1.0,423.2617,0.0,NaN,5.1201673
125.97129,3.0,298.0,1.0,125.97129,0.0,NaN,1.8752247
0.0,3.0,298.0,1.0,0.0,0.0,NaN,7.9177976
40.421963,3.0,298.0,1.0,40.421963,0.0,NaN,5.821663
188.71017,3.0,298.0,1.0,188.71017,0.0,NaN,13.882136
0.0,3.0,298.0,1.0,0.0,0.0,NaN,9.996069
0.0,3.0,298.0,1.0,0.0,0.0,NaN,13.976508
295.55893,3.0,298.0,1.0,295.55893,0.0,NaN,9.802175
725.7842,3.0,298.0,1.0,725.7842,0.0,NaN,12.856835
292.3908,3.0,298.0,1.0,292.3908,0.0,NaN,17.727676
0.0,3.0,298.0,1.0,0.0,0.0,NaN,20.028805
65.933525,3.0,298.0,1.0,65.933525,0.0,NaN,13.030296
141.83965,3.0,298.0,1.0,141.83965,0.0,NaN,4.9957724
191.80624,3.0,298.0,1.0,191.80624,0.0,NaN,10.636663
228.03792,3.0,298.0,1.0,228.03792,0.0,NaN,9.958708
306.7385,3.0,298.0,1.0,306.7385,0.0,NaN,9.438786
323.05264,3.0,298.0,1.0,323.05264,0.0,NaN,10.217339
375.7044,3.0,298.0,1.0,375.7044,0.0,NaN,21.444426
185.72044,3.0,298.0,1.0,185.72044,0.0,NaN,7.1811495
135.1502,3.0,298.0,1.0,135.1502,0.0,NaN,11.846116
240.59134,3.0,298.0,1.0,240.59134,0.0,NaN,14.7159815
171.89313,3.0,298.0,1.0,171.89313,0.0,NaN,20.402792
115.3716,3.0,298.0,1.0,115.3716,0.0,NaN,15.810177
380.3261,3.0,298.0,1.0,380.3261,0.0,NaN,15.837768
0.0,3.0,298.0,1.0,0.0,0.0,NaN,11.804891
760.0039,3.0,298.0,1.0,760.0039,0.0,NaN,12.718686
354.66663,3.0,298.0,1.0,354.66663,0.0,NaN,8.8378315
218.719,3.0,298.0,1.0,218.719,0.0,NaN,1.9149303
510.3431,3.0,298.0,1.0,510.3431,0.0,NaN,4.3061943
106.82313,3.0,298.0,1.0,106.82313,0.0,NaN,10.261401
491.29178,3.0,298.0,1.0,491.29178,0.0,NaN,14.125055
89.517784,3.0,298.0,1.0,89.517784,0.0,NaN,20.418068
563.8388,3.0,298.0,1.0,563.8388,0.0,NaN,19.160048
351.82562,3.0,298.0,1.0,351.82562,0.0,NaN,29.08288
507.21646,3.0,298.0,1.0,507.21646,0.0,NaN,18.407806
457.56433,3.0,298.0,1.0,457.56433,0.0,NaN,12.848473
326.47433,3.0,298.0,1.0,326.47433,0.0,NaN,10.235193
500.9858,3.0,298.0,1.0,500.9858,0.0,NaN,8.989999
380.92114,3.0,298.0,1.0,380.92114,0.0,NaN,12.874993
318.9113,3.0,298.0,1.0,318.9113,0.0,NaN,4.566279
326.08273,3.0,298.0,1.0,326.08273,0.0,NaN,8.799145
1080.3523,5.352386,298.0,1.0,1080.3523,0.0,NaN,5.6670933
566.7823,3.0,298.0,1.0,566.7823,0.0,NaN,8.887079
69.20461,3.0,298.0,1.0,69.20461,0.0,NaN,10.028845
178.8391,3.0,298.0,1.0,178.8391,0.0,NaN,14.180744
235.2996,3.0,298.0,1.0,235.2996,0.0,NaN,15.660784
313.48505,3.0,298.0,1.0,313.48505,0.0,NaN,18.581385
187.92871,3.0,298.0,1.0,187.92871,0.0,NaN,14.109784
456.52606,3.0,298.0,1.0,456.52606,0.0,NaN,7.9269915
551.7057,3.0,298.0,1.0,551.7057,0.0,NaN,1.2181073
461.4153,3.0,298.0,1.0,461.4153,0.0,NaN,5.139759
135.68625,3.0,298.0,1.0,135.68625,0.0,NaN,4.217821
0.0,3.0,298.0,1.0,0.0,0.0,NaN,9.082845
612.35516,3.0,298.0,1.0,612.35516,0.0,NaN,10.586625
401.05356,3.0,298.0,1.0,401.05356,0.0,NaN,17.007278
380.3261,3.0,298.0,1.0,380.3261,0.0,NaN,15.837768
0.0,3.0,298.0,1.0,0.0,0.0,NaN,11.804891
760.0039,3.0,298.0,1.0,760.0039,0.0,NaN,12.718686
354.66663,3.0,298.0,1.0,354.66663,0.0,NaN,8.8378315
218.719,3.0,298.0,1.0,218.719,0.0,NaN,1.9149303
510.3431,3.0,298.0,1.0,510.3431,0.0,NaN,4.3061943
106.82313,3.0,298.0,1.0,106.82313,0.0,NaN,10.261401
491.29178,3.0,298.0,1.0,491.29178,0.0,NaN,14.125055
89.517784,3.0,298.0,1.0,89.517784,0.0,NaN,20.418068
563.8388,3.0,298.0,1.0,563.8388,0.0,NaN,19.160048
351.82562,3.0,298.0,1.0,351.82562,0.0,NaN,29.08288
507.21646,3.0,298.0,1.0,507.21646,0.0,NaN,18.407806
457.56433,3.0,298.0,1.0,457.56433,0.0,NaN,12.848473
326.47433,3.0,298.0,1.0,326.47433,0.0,NaN,10.235193
500.9858,3.0,298.0,1.0,500.9858,0.0,NaN,8.989999
380.92114,3.0,298.0,1.0,380.92114,0.0,NaN,12.874993
318.9113,3.0,298.0,1.0,318.9113,0.0,NaN,4.566279
326.08273,3.0,298.0,1.0,326.08273,0.0,NaN,8.799145
1080.3523,5.352386,298.0,1.0,1080.3523,0.0,NaN,5.6670933
566.7823,3.0,298.0,1.0,566.7823,0.0,NaN,8.887079
69.20461,3.0,298.0,1.0,69.20461,0.0,NaN,10.028845
178.8391,3.0,298.0,1.0,178.8391,0.0,NaN,14.180744
235.2996,3.0,298.0,1.0,235.2996,0.0,NaN,15.660784
313.48505,3.0,298.0,1.0,313.48505,0.0,NaN,18.581385
187.92871,3.0,298.0,1.0,187.92871,0.0,NaN,14.109784
