ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,50.0,298.0,1.0,2500.0,0.0,NaN,0.0
3209.4321,27.951424,298.0,1.0,3209.4321,0.0,NaN,6.433782
4027.4417,18.136168,298.0,1.0,4027.4417,0.0,NaN,3.8306653
4127.85,6.1292334,298.0,1.0,4127.85,0.0,NaN,7.6353164
4482.367,10.530088,298.0,1.0,4482.367,0.0,NaN,15.55838
4027.954,11.732132,298.0,1.0,4027.954,0.0,NaN,10.267678
4029.0198,9.791083,298.0,1.0,4029.0198,0.0,NaN,3.6445765
4048.6187,9.8182535,298.0,1.0,4048.6187,0.0,NaN,0.27006865
4017.6343,16.238817,298.0,1.0,4017.6343,0.0,NaN,8.6765375
3926.486,10.381143,298.0,1.0,3926.486,0.0,NaN,12.459556
4144.635,13.891241,298.0,1.0,4144.635,0.0,NaN,10.652515
4412.4395,11.937512,298.0,1.0,4412.4395,0.0,NaN,10.28401
4207.5273,12.2507515,298.0,1.0,4207.5273,0.0,NaN,6.115884
4039.2156,11.479814,298.0,1.0,4039.2156,0.0,NaN,10.831139
4250.1606,7.4650173,298.0,1.0,4250.1606,0.0,NaN,10.198742
4421.7915,5.9040112,298.0,1.0,4421.7915,0.0,NaN,14.431536
4279.198,10.941602,298.0,1.0,4279.198,0.0,NaN,8.374047
4024.3743,8.88103,298.0,1.0,4024.3743,0.0,NaN,14.262783
4340.5825,12.845089,298.0,1.0,4340.5825,0.0,NaN,4.6629133
4382.836,8.734324,298.0,1.0,4382.836,0.0,NaN,6.4220457
4500.0,7.3568187,298.0,1.0,4500.0,0.0,NaN,0.0
4371.832,5.426741,298.0,1.0,4371.832,0.0,NaN,10.830498
3960.6738,9.886097,298.0,1.0,3960.6738,0.0,NaN,10.237402
4148.502,16.066116,298.0,1.0,4148.502,0.0,NaN,2.2197962
4339.894,13.231118,298.0,1.0,4339.894,0.0,NaN,5.37166
4112.495,9.706709,298.0,1.0,4112.495,0.0,NaN,0.0
4363.5225,11.051362,298.0,1.0,4363.5225,0.0,NaN,5.7997375
4500.0,13.575373,298.0,1.0,4500.0,0.0,NaN,8.16167
3890.4858,12.276062,298.0,1.0,3890.4858,0.0,NaN,10.865519
4125.4946,12.42693,298.0,1.0,4125.4946,0.0,NaN,6.1198444
4346.27,8.785018,298.0,1.0,4346.27,0.0,NaN,5.194351
4130.15,4.645117,298.0,1.0,4130.15,0.0,NaN,15.231773
4090.9326,10.761199,298.0,1.0,4090.9326,0.0,NaN,3.1506805
4072.8857,10.135963,298.0,1.0,4072.8857,0.0,NaN,2.5962174
4340.0264,11.646261,298.0,1.0,4340.0264,0.0,NaN,4.834077
3816.6562,14.446895,298.0,1.0,3816.6562,0.0,NaN,9.08519
3673.1865,11.257397,298.0,1.0,3673.1865,0.0,NaN,0.0
4319.1587,9.037802,298.0,1.0,4319.1587,0.0,NaN,2.7063072
4382.221,9.016915,298.0,1.0,4382.221,0.0,NaN,0.0
4500.0,10.004124,298.0,1.0,4500.0,0.0,NaN,7.5559735
4176.9033,11.788103,298.0,1.0,4176.9033,0.0,NaN,9.150898
4376.901,5.3573036,298.0,1.0,4376.901,0.0,NaN,7.9280796
4500.0,8.241385,298.0,1.0,4500.0,0.0,NaN,1.3745666
4500.0,12.918588,298.0,1.0,4500.0,0.0,NaN,11.680996
