ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,30.0,298.0,1.0,2500.0,0.0,NaN,0.0
1584.5387,26.325567,298.0,1.0,1584.5387,0.0,NaN,9.409484
1157.496,6.607928,298.0,1.0,1157.496,0.0,NaN,10.916898
977.6946,3.0,298.0,1.0,977.6946,0.0,NaN,3.4781039
660.7095,3.0,298.0,1.0,660.7095,0.0,NaN,8.078623
575.7501,3.0,298.0,1.0,575.7501,0.0,NaN,9.218701
46.783493,3.0,298.0,1.0,46.783493,0.0,NaN,9.515926
248.8221,3.0,298.0,1.0,248.8221,0.0,NaN,0.0
590.71136,3.0,298.0,1.0,590.71136,0.0,NaN,14.357003
196.79555,3.0,298.0,1.0,196.79555,0.0,NaN,11.696458
837.66833,3.0,298.0,1.0,837.66833,0.0,NaN,0.0
490.824,3.0,298.0,1.0,490.824,0.0,NaN,9.456142
769.1791,3.0,298.0,1.0,769.1791,0.0,NaN,17.663448
499.54547,3.0,298.0,1.0,499.54547,0.0,NaN,14.77148
519.48114,3.0,298.0,1.0,519.48114,0.0,NaN,16.257404
315.68005,3.0,298.0,1.0,315.68005,0.0,NaN,12.385109
409.3641,3.0,298.0,1.0,409.3641,0.0,NaN,14.938789
0.0,3.0,298.0,1.0,0.0,0.0,NaN,14.971873
0.0,3.0,298.0,1.0,0.0,0.0,NaN,17.938995
135.50775,3.0,298.0,1.0,135.50775,0.0,NaN,25.79132
0.0,3.0,298.0,1.0,0.0,0.0,NaN,8.040894
221.12158,3.0,298.0,1.0,221.12158,0.0,NaN,4.99292
343.79803,3.0,298.0,1.0,343.79803,0.0,NaN,6.868079
342.8012,3.0,298.0,1.0,342.8012,0.0,NaN,0.0
255.74716,3.0,298.0,1.0,255.74716,0.0,NaN,6.876498
0.0,3.0,298.0,1.0,0.0,0.0,NaN,9.927255
62.759533,3.0,298.0,1.0,62.759533,0.0,NaN,10.78963
0.0,3.0,298.0,1.0,0.0,0.0,NaN,14.932641
0.0,3.0,298.0,1.0,0.0,0.0,NaN,8.005735
0.0,3.0,298.0,1.0,0.0,0.0,NaN,15.807856
