ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,30.0,298.0,1.0,2500.0,0.0,NaN,0.0
3094.893,20.641642,298.0,1.0,3094.893,0.0,NaN,5.8362603
3476.7297,12.657001,298.0,1.0,3476.7297,0.0,NaN,5.315131
4053.6653,14.145467,298.0,1.0,4053.6653,0.0,NaN,0.0
3549.434,13.092482,298.0,1.0,3549.434,0.0,NaN,0.0
4166.0483,14.298037,298.0,1.0,4166.0483,0.0,NaN,7.4807644
4030.931,7.0571876,298.0,1.0,4030.931,0.0,NaN,3.46075
4240.4155,10.44064,298.0,1.0,4240.4155,0.0,NaN,8.423254
4059.8354,9.425024,298.0,1.0,4059.8354,0.0,NaN,6.8146763
4289.1934,12.359507,298.0,1.0,4289.1934,0.0,NaN,8.404389
4164.2515,15.966749,298.0,1.0,4164.2515,0.0,NaN,21.786331
4057.3057,12.482856,298.0,1.0,4057.3057,0.0,NaN,10.050446
4061.509,12.599426,298.0,1.0,4061.509,0.0,NaN,13.116497
3952.5112,6.6549473,298.0,1.0,3952.5112,0.0,NaN,1.9973397
3899.0735,6.634097,298.0,1.0,3899.0735,0.0,NaN,2.7682185
4096.645,8.238435,298.0,1.0,4096.645,0.0,NaN,0.09100437
4149.6826,9.329601,298.0,1.0,4149.6826,0.0,NaN,3.5823731
4106.726,6.639802,298.0,1.0,4106.726,0.0,NaN,14.235192
4300.0166,13.996764,298.0,1.0,4300.0166,0.0,NaN,15.096656
4250.407,16.287989,298.0,1.0,4250.407,0.0,NaN,11.936426
4088.722,11.858256,298.0,1.0,4088.722,0.0,NaN,7.6395273
4400.675,11.788171,298.0,1.0,4400.675,0.0,NaN,9.889471
4500.0,10.358028,298.0,1.0,4500.0,0.0,NaN,7.36264
4188.2188,13.387374,298.0,1.0,4188.2188,0.0,NaN,6.0540347
4143.775,12.443917,298.0,1.0,4143.775,0.0,NaN,0.04403293
4170.7905,3.9122477,298.0,1.0,4170.7905,0.0,NaN,7.5836477
3679.418,9.104032,298.0,1.0,3679.418,0.0,NaN,3.9923906
3713.7356,9.61127,298.0,1.0,3713.7356,0.0,NaN,4.8627434
3828.883,12.107639,298.0,1.0,3828.883,0.0,NaN,14.365789
4263.625,8.544044,298.0,1.0,4263.625,0.0,NaN,12.172606
4416.971,5.017009,298.0,1.0,4416.971,0.0,NaN,15.379202
4312.0186,4.8465996,298.0,1.0,4312.0186,0.0,NaN,0.2522856
4063.1675,3.0,298.0,1.0,4063.1675,0.0,NaN,8.081889
4145.158,3.0,298.0,1.0,4145.158,0.0,NaN,12.915847
4426.5967,10.626001,298.0,1.0,4426.5967,0.0,NaN,8.063471
4091.6013,10.992539,298.0,1.0,4091.6013,0.0,NaN,9.511733
4500.0,15.73974,298.0,1.0,4500.0,0.0,NaN,10.328192
3786.775,13.828,298.0,1.0,3786.775,0.0,NaN,13.997009
3818.771,11.442221,298.0,1.0,3818.771,0.0,NaN,7.845244
4214.0244,7.7212505,298.0,1.0,4214.0244,0.0,NaN,3.206399
4500.0,14.588472,298.0,1.0,4500.0,0.0,NaN,3.15136
4483.814,12.179533,298.0,1.0,4483.814,0.0,NaN,9.258472
4176.592,10.653265,298.0,1.0,4176.592,0.0,NaN,10.714027
4145.1675,13.802829,298.0,1.0,4145.1675,0.0,NaN,9.917625
4344.522,7.974176,298.0,1.0,4344.522,0.0,NaN,9.872836
4500.0,7.8703127,298.0,1.0,4500.0,0.0,NaN,10.004509
4166.502,9.43758,298.0,1.0,4166.502,0.0,NaN,11.100039
4064.822,5.6018023,298.0,1.0,4064.822,0.0,NaN,14.726252
3951.4026,13.431986,298.0,1.0,3951.4026,0.0,NaN,15.845612
