ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,20.0,298.0,1.0,2500.0,0.0,NaN,0.0
3475.0671,17.081074,298.0,1.0,3475.0671,0.0,NaN,5.718243
4051.303,5.5370555,298.0,1.0,4051.303,0.0,NaN,17.242113
4067.622,4.1500635,298.0,1.0,4067.622,0.0,NaN,9.487322
4500.0,6.8431616,298.0,1.0,4500.0,0.0,NaN,3.268832
4429.397,12.336857,298.0,1.0,4429.397,0.0,NaN,15.464243
4328.091,3.5019445,298.0,1.0,4328.091,0.0,NaN,6.016648
4375.848,11.735937,298.0,1.0,4375.848,0.0,NaN,0.0
4031.3418,12.381489,298.0,1.0,4031.3418,0.0,NaN,11.741203
4131.3325,11.753039,298.0,1.0,4131.3325,0.0,NaN,13.512251
4258.534,7.1865335,298.0,1.0,4258.534,0.0,NaN,1.5059769
3917.641,10.47645,298.0,1.0,3917.641,0.0,NaN,2.0938933
4372.697,15.6967535,298.0,1.0,4372.697,0.0,NaN,12.522062
4235.7114,9.210048,298.0,1.0,4235.7114,0.0,NaN,0.27729273
4442.039,6.4966164,298.0,1.0,4442.039,0.0,NaN,3.6081016
4080.8374,6.5944896,298.0,1.0,4080.8374,0.0,NaN,11.978367
4082.9739,3.8875558,298.0,1.0,4082.9739,0.0,NaN,7.08282
3954.277,3.0,298.0,1.0,3954.277,0.0,NaN,3.3832936
4128.088,6.420778,298.0,1.0,4128.088,0.0,NaN,4.72008
4083.531,5.826535,298.0,1.0,4083.531,0.0,NaN,0.0
4044.34,11.498457,298.0,1.0,4044.34,0.0,NaN,1.7731637
4067.6067,8.815936,298.0,1.0,4067.6067,0.0,NaN,9.639255
4500.0,14.509617,298.0,1.0,4500.0,0.0,NaN,14.237216
4167.0845,12.229937,298.0,1.0,4167.0845,0.0,NaN,9.027624
4023.278,13.526644,298.0,1.0,4023.278,0.0,NaN,13.55092
4500.0,12.666444,298.0,1.0,4500.0,0.0,NaN,16.119543
4349.7153,7.2098956,298.0,1.0,4349.7153,0.0,NaN,9.146237
4500.0,10.598028,298.0,1.0,4500.0,0.0,NaN,6.640559
3826.729,13.952378,298.0,1.0,3826.729,0.0,NaN,4.3157396
4119.0635,8.281481,298.0,1.0,4119.0635,0.0,NaN,10.765311
3670.9624,9.25527,298.0,1.0,3670.9624,0.0,NaN,4.9780188
4074.12,13.745067,298.0,1.0,4074.12,0.0,NaN,1.6953468
4231.811,7.741552,298.0,1.0,4231.811,0.0,NaN,0.0
4253.464,14.644194,298.0,1.0,4253.464,0.0,NaN,0.0
3965.0693,10.103127,298.0,1.0,3965.0693,0.0,NaN,0.0
3774.1475,6.450547,298.0,1.0,3774.1475,0.0,NaN,7.484257
4340.1655,13.040211,298.0,1.0,4340.1655,0.0,NaN,10.459462
4303.716,8.676721,298.0,1.0,4303.716,0.0,NaN,4.8455687
4500.0,11.432034,298.0,1.0,4500.0,0.0,NaN,9.80286
4413.6226,9.568042,298.0,1.0,4413.6226,0.0,NaN,8.781418
4500.0,14.740232,298.0,1.0,4500.0,0.0,NaN,7.0501986
4448.3975,7.0843596,298.0,1.0,4448.3975,0.0,NaN,11.322692
4500.0,17.612509,298.0,1.0,4500.0,0.0,NaN,12.900498
4366.126,15.673921,298.0,1.0,4366.126,0.0,NaN,7.5910687
4410.6016,10.772447,298.0,1.0,4410.6016,0.0,NaN,0.0
4186.336,14.769443,298.0,1.0,4186.336,0.0,NaN,9.7489805
4282.573,14.083493,298.0,1.0,4282.573,0.0,NaN,8.006865
3946.9514,13.391523,298.0,1.0,3946.9514,0.0,NaN,14.568776
3973.187,14.115581,298.0,1.0,3973.187,0.0,NaN,11.582485
3928.4324,16.009766,298.0,1.0,3928.4324,0.0,NaN,3.6883144
4131.9106,10.102743,298.0,1.0,4131.9106,0.0,NaN,5.31466
4039.7388,8.394259,298.0,1.0,4039.7388,0.0,NaN,7.287627
4000.1445,3.8368144,298.0,1.0,4000.1445,0.0,NaN,3.909254
3729.5984,4.146102,298.0,1.0,3729.5984,0.0,NaN,3.2945871
4140.975,5.95177,298.0,1.0,4140.975,0.0,NaN,6.768471
4449.7437,8.930942,298.0,1.0,4449.7437,0.0,NaN,6.783268
4151.4004,13.772798,298.0,1.0,4151.4004,0.0,NaN,8.119124
3570.1382,13.931221,298.0,1.0,3570.1382,0.0,NaN,0.0
3784.8105,11.264348,298.0,1.0,3784.8105,0.0,NaN,7.829511
4178.0024,10.176689,298.0,1.0,4178.0024,0.0,NaN,1.6957968
4495.9927,13.705134,298.0,1.0,4495.9927,0.0,NaN,4.314595
4500.0,9.6714,298.0,1.0,4500.0,0.0,NaN,6.760809
4084.6033,15.228225,298.0,1.0,4084.6033,0.0,NaN,14.284918
4113.6245,15.549781,298.0,1.0,4113.6245,0.0,NaN,9.553925
4342.422,15.537383,298.0,1.0,4342.422,0.0,NaN,11.675013
3701.727,18.904097,298.0,1.0,3701.727,0.0,NaN,11.335301
3961.4248,14.074176,298.0,1.0,3961.4248,0.0,NaN,15.17947
3917.2273,13.114436,298.0,1.0,3917.2273,0.0,NaN,19.79464
3727.4214,13.092098,298.0,1.0,3727.4214,0.0,NaN,12.505635
4171.227,9.788047,298.0,1.0,4171.227,0.0,NaN,7.532692
4241.554,8.1921,298.0,1.0,4241.554,0.0,NaN,10.062578
4450.103,10.10845,298.0,1.0,4450.103,0.0,NaN,10.173119
4457.847,11.665448,298.0,1.0,4457.847,0.0,NaN,13.448036
4192.7256,6.064219,298.0,1.0,4192.7256,0.0,NaN,12.486834
3986.4507,7.3397927,298.0,1.0,3986.4507,0.0,NaN,14.7391405
4127.4062,5.0597634,298.0,1.0,4127.4062,0.0,NaN,5.1593304
4136.21,12.570598,298.0,1.0,4136.21,0.0,NaN,9.836093
3808.0986,17.905922,298.0,1.0,3808.0986,0.0,NaN,9.098658
4053.9104,14.9219265,298.0,1.0,4053.9104,0.0,NaN,0.0
4089.1692,12.878882,298.0,1.0,4089.1692,0.0,NaN,0.23783743
4232.098,5.2567253,298.0,1.0,4232.098,0.0,NaN,0.0
4015.5317,12.521224,298.0,1.0,4015.5317,0.0,NaN,5.234954
4051.1174,3.8649206,298.0,1.0,4051.1174,0.0,NaN,9.784842
