ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,70.0,298.0,1.0,2500.0,0.0,NaN,0.0
2823.1482,55.174393,298.0,1.0,2823.1482,0.0,NaN,2.905455
3316.8145,44.445286,298.0,1.0,3316.8145,0.0,NaN,6.4229937
3222.7405,38.541092,298.0,1.0,3222.7405,0.0,NaN,21.658918
3521.0784,27.899567,298.0,1.0,3521.0784,0.0,NaN,15.89295
3994.4316,26.719038,298.0,1.0,3994.4316,0.0,NaN,15.860311
4170.3,21.474789,298.0,1.0,4170.3,0.0,NaN,17.104753
4090.6392,17.750093,298.0,1.0,4090.6392,0.0,NaN,9.891335
4050.912,11.800156,298.0,1.0,4050.912,0.0,NaN,10.401344
3897.7542,10.412296,298.0,1.0,3897.7542,0.0,NaN,17.194685
4296.7,8.394298,298.0,1.0,4296.7,0.0,NaN,3.9184422
4201.267,4.5783753,298.0,1.0,4201.267,0.0,NaN,4.5181365
4323.1562,7.62342,298.0,1.0,4323.1562,0.0,NaN,12.7314005
4373.618,11.328843,298.0,1.0,4373.618,0.0,NaN,10.1053
4500.0,16.134624,298.0,1.0,4500.0,0.0,NaN,4.665139
4284.346,13.882394,298.0,1.0,4284.346,0.0,NaN,1.8263131
4320.5664,12.240076,298.0,1.0,4320.5664,0.0,NaN,4.108295
4235.2114,15.992733,298.0,1.0,4235.2114,0.0,NaN,11.877102
3771.374,18.082035,298.0,1.0,3771.374,0.0,NaN,10.862827
4111.4727,15.804774,298.0,1.0,4111.4727,0.0,NaN,11.536962
4319.9155,18.900694,298.0,1.0,4319.9155,0.0,NaN,0.0
4500.0,15.146406,298.0,1.0,4500.0,0.0,NaN,8.66459
4223.525,11.968352,298.0,1.0,4223.525,0.0,NaN,7.4046226
4232.438,17.152401,298.0,1.0,4232.438,0.0,NaN,9.276572
4101.5654,10.938543,298.0,1.0,4101.5654,0.0,NaN,5.657172
4190.1836,15.372719,298.0,1.0,4190.1836,0.0,NaN,9.14658
4297.8516,12.203566,298.0,1.0,4297.8516,0.0,NaN,9.930748
4365.7827,10.23759,298.0,1.0,4365.7827,0.0,NaN,8.747024
3900.535,6.8295994,298.0,1.0,3900.535,0.0,NaN,9.146258
4198.2676,9.39672,298.0,1.0,4198.2676,0.0,NaN,6.4611254
4178.988,11.172619,298.0,1.0,4178.988,0.0,NaN,8.05167
4430.4004,17.527082,298.0,1.0,4430.4004,0.0,NaN,0.0
4151.0386,10.2519045,298.0,1.0,4151.0386,0.0,NaN,19.354374
4225.944,4.486479,298.0,1.0,4225.944,0.0,NaN,11.271
4054.3206,5.43088,298.0,1.0,4054.3206,0.0,NaN,11.755231
4102.7686,10.971919,298.0,1.0,4102.7686,0.0,NaN,13.907459
4080.572,11.146918,298.0,1.0,4080.572,0.0,NaN,16.310379
4475.257,13.073837,298.0,1.0,4475.257,0.0,NaN,10.235047
4208.7354,9.245886,298.0,1.0,4208.7354,0.0,NaN,11.264327
3868.7896,5.6133957,298.0,1.0,3868.7896,0.0,NaN,0.0
4175.939,12.114219,298.0,1.0,4175.939,0.0,NaN,0.0
