ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,5.0,298.0,1.0,2500.0,0.0,NaN,0.0
3223.355,11.53131,298.0,1.0,3223.355,0.0,NaN,4.9301443
3725.719,12.894234,298.0,1.0,3725.719,0.0,NaN,5.892596
4386.5923,13.869351,298.0,1.0,4386.5923,0.0,NaN,2.5791466
4463.9746,8.901627,298.0,1.0,4463.9746,0.0,NaN,7.152444
4412.1133,6.830524,298.0,1.0,4412.1133,0.0,NaN,6.2826514
4338.5034,3.88007,298.0,1.0,4338.5034,0.0,NaN,7.0624022
4280.856,8.8644495,298.0,1.0,4280.856,0.0,NaN,12.516722
4187.52,8.128381,298.0,1.0,4187.52,0.0,NaN,10.2624445
4352.4307,10.820439,298.0,1.0,4352.4307,0.0,NaN,8.3821
4321.8965,9.334689,298.0,1.0,4321.8965,0.0,NaN,11.028272
3875.546,13.05057,298.0,1.0,3875.546,0.0,NaN,3.3257513
4064.6472,9.506562,298.0,1.0,4064.6472,0.0,NaN,11.794463
4239.8423,4.942979,298.0,1.0,4239.8423,0.0,NaN,12.024203
3878.066,3.0,298.0,1.0,3878.066,0.0,NaN,11.166755
4073.4512,6.74553,298.0,1.0,4073.4512,0.0,NaN,5.397135
4009.4607,10.663973,298.0,1.0,4009.4607,0.0,NaN,16.728354
3735.6582,12.075362,298.0,1.0,3735.6582,0.0,NaN,16.462358
4264.5312,7.1024823,298.0,1.0,4264.5312,0.0,NaN,9.375766
4331.379,7.8544383,298.0,1.0,4331.379,0.0,NaN,10.13594
4066.8188,8.97467,298.0,1.0,4066.8188,0.0,NaN,10.837155
3932.4656,7.8108034,298.0,1.0,3932.4656,0.0,NaN,10.750023
3992.9326,8.325911,298.0,1.0,3992.9326,0.0,NaN,20.664623
4053.2117,5.96399,298.0,1.0,4053.2117,0.0,NaN,4.9049377
4118.619,11.126606,298.0,1.0,4118.619,0.0,NaN,9.253049
4500.0,14.932504,298.0,1.0,4500.0,0.0,NaN,4.9470277
4500.0,7.903475,298.0,1.0,4500.0,0.0,NaN,5.6880894
4203.7886,9.1593485,298.0,1.0,4203.7886,0.0,NaN,0.40064752
4500.0,3.0,298.0,1.0,4500.0,0.0,NaN,5.7433963
4353.1206,5.1772823,298.0,1.0,4353.1206,0.0,NaN,3.6383362
4345.727,3.684394,298.0,1.0,4345.727,0.0,NaN,6.738314
4380.6523,14.996055,298.0,1.0,4380.6523,0.0,NaN,6.502843
4500.0,10.3502035,298.0,1.0,4500.0,0.0,NaN,6.4801188
4024.6682,11.437806,298.0,1.0,4024.6682,0.0,NaN,5.147293
4500.0,13.869511,298.0,1.0,4500.0,0.0,NaN,13.181746
4307.873,12.372845,298.0,1.0,4307.873,0.0,NaN,7.7064157
4360.696,7.293338,298.0,1.0,4360.696,0.0,NaN,8.936659
4404.376,13.864571,298.0,1.0,4404.376,0.0,NaN,6.2884865
3953.8467,12.995685,298.0,1.0,3953.8467,0.0,NaN,13.42713
4077.2568,13.454742,298.0,1.0,4077.2568,0.0,NaN,4.873872
3976.9343,10.274596,298.0,1.0,3976.9343,0.0,NaN,12.307251
4294.0723,8.752545,298.0,1.0,4294.0723,0.0,NaN,12.799772
4441.032,11.601676,298.0,1.0,4441.032,0.0,NaN,9.664616
3638.5837,13.178588,298.0,1.0,3638.5837,0.0,NaN,1.7888039
4105.534,11.852498,298.0,1.0,4105.534,0.0,NaN,5.357522
4158.4663,11.038457,298.0,1.0,4158.4663,0.0,NaN,10.948762
4257.5547,5.9521294,298.0,1.0,4257.5547,0.0,NaN,9.450465
4025.2427,13.676958,298.0,1.0,4025.2427,0.0,NaN,9.259173
