ICE_in_ice_sp,ICE_in_mf,ICE_in_T_amb_K,ICE_in_p_amb_bar,PG_in_ice_sp,PG_in_em2_torque_soll,PG_in_torque_ICE,PG_in_brk
2500.0,30.0,298.0,1.0,2500.0,0.0,NaN,0.0
1743.1057,19.783026,298.0,1.0,1743.1057,0.0,NaN,13.774458
604.6737,3.0,298.0,1.0,604.6737,0.0,NaN,21.669535
445.26385,3.0,298.0,1.0,445.26385,0.0,NaN,16.560394
190.14581,3.0,298.0,1.0,190.14581,0.0,NaN,11.906859
282.7213,3.0,298.0,1.0,282.7213,0.0,NaN,2.0871758
456.4798,3.0,298.0,1.0,456.4798,0.0,NaN,5.59147
276.5887,3.0,298.0,1.0,276.5887,0.0,NaN,2.989757
416.03998,3.0,298.0,1.0,416.03998,0.0,NaN,4.338497
304.32986,3.0,298.0,1.0,304.32986,0.0,NaN,18.162376
0.0,3.0,298.0,1.0,0.0,0.0,NaN,17.211136
492.9447,3.0,298.0,1.0,492.9447,0.0,NaN,9.90333
636.5205,3.0,298.0,1.0,636.5205,0.0,NaN,17.7511
0.0,3.0,298.0,1.0,0.0,0.0,NaN,14.619056
0.0,3.0,298.0,1.0,0.0,0.0,NaN,13.406462
0.0,3.0,298.0,1.0,0.0,0.0,NaN,13.023904
323.6344,3.0,298.0,1.0,323.6344,0.0,NaN,1.6825438
221.52995,3.0,298.0,1.0,221.52995,0.0,NaN,13.732606
90.27109,3.0,298.0,1.0,90.27109,0.0,NaN,7.908115
143.72765,3.0,298.0,1.0,143.72765,0.0,NaN,4.9491405
46.46565,3.0,298.0,1.0,46.46565,0.0,NaN,5.8915524
138.85823,3.0,298.0,1.0,138.85823,0.0,NaN,15.2369175
255.08665,3.0,298.0,1.0,255.08665,0.0,NaN,10.577044
0.0,3.0,298.0,1.0,0.0,0.0,NaN,16.11858
68.05542,3.0,298.0,1.0,68.05542,0.0,NaN,8.128455
439.32895,3.0,298.0,1.0,439.32895,0.0,NaN,8.028868
327.66135,3.0,298.0,1.0,327.66135,0.0,NaN,2.0388393
418.32108,3.0,298.0,1.0,418.32108,0.0,NaN,8.844578
247.95976,3.0,298.0,1.0,247.95976,0.0,NaN,2.5538921
72.29533,3.0,298.0,1.0,72.29533,0.0,NaN,3.8295865
55.33357,3.0,298.0,1.0,55.33357,0.0,NaN,14.762083
210.37665,3.0,298.0,1.0,210.37665,0.0,NaN,7.0208044
555.26044,3.0,298.0,1.0,555.26044,0.0,NaN,6.941038
