Emissions Summary
=================
Samples used: 3599
Step size (dt): 0.500 s
Total distance (km): 72.220690
Total NOx (mg): 454648.043
Overall NOx (mg/km): 6295.260
Overall NOx pass (<=80 mg/km): False

NOx by WLTC phase
=================
phase,duration_s,distance_km,nox_mg,nox_mg_per_km,pass_80mg_per_km
low,589,23.954816,138810.411,5794.676,False
medium,433,18.041667,112848.760,6254.897,False
high,455,18.958333,118770.247,6264.804,False
extra_high,323,11.265874,84218.625,7475.552,False

NOx per km segments
====================
Kilometer, NOx (mg/km), NOx_Pass (<=80 mg/km)
1, 3334.51, False
2, 2222.21, False
3, 4862.47, False
4, 5526.32, False
5, 5858.40, False
6, 5998.13, False
7, 6060.73, False
8, 6097.58, False
9, 6124.03, False
10, 6144.52, False
11, 6160.91, False
12, 6174.31, False
13, 6185.48, False
14, 6194.91, False
15, 6202.96, False
16, 6209.88, False
17, 6215.89, False
18, 6221.12, False
19, 6225.70, False
20, 6229.73, False
21, 6233.30, False
22, 6236.46, False
23, 6239.27, False
24, 6241.78, False
25, 6244.02, False
26, 6246.04, False
27, 6247.85, False
28, 6249.49, False
29, 6250.97, False
30, 6252.31, False
31, 6253.53, False
32, 6254.64, False
33, 6255.65, False
34, 6256.57, False
35, 6257.42, False
36, 6258.20, False
37, 6258.91, False
38, 6259.57, False
39, 6260.17, False
40, 6260.73, False
41, 6261.25, False
42, 6261.73, False
43, 6262.18, False
44, 6262.59, False
45, 6262.98, False
46, 6263.33, False
47, 6263.67, False
48, 6263.98, False
49, 6264.27, False
50, 6264.55, False
51, 6264.80, False
52, 6265.04, False
53, 6265.27, False
54, 6265.48, False
55, 6265.68, False
56, 6265.86, False
57, 6266.04, False
58, 6266.21, False
59, 6266.37, False
60, 6266.51, False
61, 6266.65, False
62, 6266.79, False
63, 7050.29, False
64, 7442.13, False
65, 7572.86, False
66, 7573.01, False
67, 7703.73, False
68, 7703.87, False
69, 7834.57, False
70, 7834.70, False
71, 7834.82, False
72, 7965.52, False
Partial (0.13 km), 7883.27, False
