#{"t_start": 1778314500.8882463, "env_id": "None"}
r,l,t
197.899371,3599,930.581704
-19940.186155,3599,1925.613817
-6342.642757,3599,2934.086442
-235.016522,3599,3917.573826
-14638.152007,3599,4898.714601
-5067.556174,3599,5893.650737
-4174.84139,3599,6884.673125
-4223.325617,3599,7883.610515
-10557.015618,3599,8885.275035
-2446.725759,3599,9865.743507
-796.731663,3599,10839.186255
-2531.82635,3599,11835.279034
-1229.433983,3599,12815.015248
215.020923,3599,13786.786769
-3729.868787,3599,14772.735523
-13090.096816,3599,15751.338431
-4040.029834,3599,16753.162436
-1630.451964,3599,17739.082696
-1227.3365,3599,18744.08782
-881.921542,3599,19731.41421
-3194.138685,3599,20704.704857
-41.090432,3599,21718.89543
-3531.999595,3599,22705.796881
-1697.112328,3599,23696.386748
388.092964,3599,24682.790148
1172.870296,3599,25672.063101
874.395865,3599,26669.430399
1147.909453,3599,27671.721
956.937162,3599,28656.04748
1151.771615,3599,29673.310574
1519.398609,3599,30674.559286
1675.067009,3599,31659.018327
1657.530105,3599,32676.414134
1198.490157,3599,33688.195156
1409.606337,3599,34683.470694
-4142.600371,3599,35677.250433
283.914599,3599,36600.483354
