#{"t_start": 1779872749.8735628, "env_id": "None"}
r,l,t
-2206.200412,3599,1073.986896
-2754.385623,3599,2141.116659
1326.771084,3599,3218.640541
1148.7406,3599,4266.280678
-3382.02098,3599,5257.766657
294.203878,3599,6238.389785
989.451809,3599,7229.392404
36.161333,3599,8212.987972
2022.951313,3599,9188.109006
721.92953,3599,10172.599991
2529.56672,3599,11149.676016
2099.122398,3599,12119.38842
-544.403196,3599,13108.439892
-1675.906797,3599,14088.145111
809.09848,3599,15075.904763
2282.931925,3599,16052.778824
2185.173407,3599,17033.908244
3287.089301,3599,18016.305156
2758.238244,3599,19009.652244
3166.723575,3599,19999.527935
3298.33308,3599,20966.617029
2717.885614,3599,21950.961968
3296.951559,3599,22926.536469
3352.860234,3599,23915.638494
2773.247602,3599,24890.368587
3440.285753,3599,25874.760885
3443.258504,3599,26854.985432
2650.616106,3599,27832.176689
3473.043118,3599,28811.08332
3393.494477,3599,29777.63604
2894.137291,3599,30745.133704
2811.596256,3599,31724.558101
3366.575068,3599,32699.351382
3328.844132,3599,33690.013495
3426.327962,3599,34665.365331
3446.425143,3599,35652.200532
3278.864531,3599,36629.875232
3502.804582,3599,37610.056724
3347.415398,3599,38595.676181
3412.965512,3599,39564.410475
3260.00727,3599,40535.968326
3241.749149,3599,41523.965114
3252.353209,3599,42498.049339
3359.87897,3599,43472.665564
3506.962797,3599,44445.273982
3382.001576,3599,45416.790623
3442.543118,3599,46397.204453
3323.62174,3599,47383.275922
3464.967051,3599,48365.508044
3463.130303,3599,49341.092138
3338.757753,3599,50314.853828
3429.073774,3599,51303.312458
3321.360761,3599,52297.007929
3434.125217,3599,53277.250185
3294.206781,3599,54256.617231
